DOY,meanAT2,meanAT6,sum_R,rain_events,meanRH2,meanRH6,meanSWC5,meanSWC15,meanSWC30,meanST5,meanST15,meanST30,meanNEE,meanGPP,meanRECO,sdReco,Season,high_day,Rain_DOY,Pulse_Days,Pulse_DOY
31,11.751854166666666,12.958958333333333,0,0,20.104201747479166,18.509622126041666,15.895833333333334,18.354166666666668,12.041666666666666,6.458333333333333,7.2875,7.279166666666667,0.0920283847553125,0.013104690233124999,0.1051330749873125,0.17518065824745446,Winter,0,0,0,0
32,11.850083333333334,13.278645833333334,0,0,20.126058108229167,18.314612327354165,15.8125,18.291666666666668,11.729166666666666,7.154166666666667,8.077083333333334,7.854166666666667,0.03405451652854167,0.054663596762083336,0.08871811328270833,0.15328859853086552,Winter,0,0,0,0
33,13.138541666666667,14.601041666666667,0,0,21.185436924166666,19.28092927375,15.583333333333334,18.166666666666668,11.666666666666666,7.620833333333334,8.608333333333334,8.279166666666667,0.053314374537625,0.009269296346041667,0.06258367088308334,0.10330812176555255,Winter,0,0,0,0
34,13.650208333333333,14.869375,0,0,20.65591489,19.069940696104165,15.5625,18.0625,11.5625,8.21875,9.233333333333333,8.66875,0.0492331437167125,0.02352485327625,0.07275799699481666,0.13969567869551006,Winter,0,0,0,0
35,13.712708333333333,15.197291666666667,0,0,14.7997733479375,13.320806442270833,15.479166666666666,18.020833333333332,11.375,8.641666666666667,9.75,9.102083333333333,0.09300683068547917,0.009043312050208334,0.10205014273626459,0.1463964256357569,Winter,0,0,0,0
36,13.807500000000001,14.969583333333333,0,0,19.274890988958333,17.748492841666668,15.291666666666666,18,11.104166666666666,9.333333333333334,10.46875,9.564583333333333,0.09715821946561666,0.008488402548125,0.10564662201483332,0.19671626811127488,Winter,0,0,0,0
37,10.6253125,11.7208125,0,0,30.248933909166666,28.299911240625,15.145833333333334,18,10.895833333333334,9.379166666666666,10.545833333333333,10.010416666666666,0.05455293167112917,0.052818688149583334,0.10737161982161084,0.1611160433644092,Winter,0,0,0,0
38,9.187020833333333,10.135479166666666,0,0,58.048264690208335,56.54474059229167,14.833333333333334,17.604166666666668,10.708333333333334,9.333333333333334,10.35,9.939583333333333,0.06502533739105079,0.0337353283789375,0.09876066576870755,0.16567494447709427,Winter,0,0,0,0
39,12.5461875,13.604583333333332,0,0,56.545784768958335,54.47403018255319,14.875,17.604166666666668,10.604166666666666,10.304166666666667,11.229166666666666,10.339583333333334,0.011745707834752081,0.06121189478360417,0.07295760262136458,0.1099455796434165,Winter,0,0,0,0
40,17.491875,18.498125,0,0,31.736888996875,29.513383630625,14.895833333333334,17.729166666666668,10.416666666666666,11.472916666666666,12.245833333333334,10.945833333333333,0.06915813790766667,0.0303988260198125,0.09955696392708334,0.09582108489033878,Winter,0,0,0,0
41,19.196458333333332,20.232916666666668,0,0,22.929251777791666,21.223858910604168,14.958333333333334,17.708333333333332,10.375,12.55,13.427083333333334,11.685416666666667,0.13669592690920834,0.028794502883541667,0.16549042979479167,0.08997580308358039,Winter,0,0,0,0
42,16.83770833333333,17.803125,0,0,28.237804766458332,26.392954885208333,14.666666666666666,17.6875,10.125,12.639583333333333,13.916666666666666,12.297916666666667,0.20445046339385417,0.05996743616,0.26441789955208334,0.16491184669927283,Winter,0,0,0,0
43,12.778,13.693958333333333,0,0,45.309857398333335,43.532531497708334,14.25,17.083333333333332,9.979166666666666,11.79375,13.079166666666667,12.4625,0.18085814356225,0.08892423228270833,0.2697823758395833,0.17818313324211946,Winter,0,0,0,0
44,6.9901875,7.5311875,2.794,3,73.39153571958333,72.89275488,14.020833333333334,17,9.729166666666666,10.40625,11.86875,12.027083333333334,0.16713597982354167,0.048499134875895834,0.21563511470416666,0.07597957135508614,Winter,0,0,0,0
45,7.543895833333333,8.2326875,0.635,1,74.56011936770834,72.95884756958333,13.9375,16.875,9.5625,9.258333333333333,10.608333333333334,11.322916666666666,0.2279783033052957,0.070426252890625,0.29840455619583334,0.12354118890956493,Winter,0,0,0,0
46,6.6568958333333335,7.173583333333333,0,0,49.54071196479167,49.11915169416667,13.75,16.625,9.4375,8.625,10.216666666666667,10.914583333333333,0.15218226215164585,0.14259099862166666,0.29477326077291666,0.11244958131441161,Winter,0,0,0,0
47,8.762604166666666,9.7406875,0,0,33.808931790833334,31.74556257020833,13.8125,16.479166666666668,9.1875,8.54375,10.058333333333334,10.602083333333333,0.1517362946618125,0.17868591341697918,0.33042220808333334,0.08436322530654311,Winter,0,0,0,0
48,10.257229166666667,10.839333333333334,0,0,46.11301801416667,45.66747409166667,14.0625,16.625,8.916666666666666,9.65,10.722916666666666,10.691666666666666,0.19343930888648125,0.18729555765645833,0.38073486654166666,0.08744797081185969,Winter,0,0,0,0
49,7.173604166666666,7.596708333333333,0.254,1,67.6809675975,68.015495008125,13.958333333333334,16.31250000000012,8.729166666666666,9.695833333333333,10.914583333333333,11.014583333333333,0.24840549631975,0.07303878143369583,0.3214442777541667,0.06546680589226879,Winter,0,0,0,0
50,4.455770833333333,4.903291666666667,1.27,5,84.281690043125,83.82600016145834,13.604166666666666,15.958333333333334,8.770833333333334,8.3125,9.5125,10.522916666666667,0.19904370090583334,0.08303320454166667,0.28207690543749997,0.04716834724902445,Winter,0,0,0,0
51,8.329041666666667,8.814375,0,0,71.529452865625,70.69116380458334,13.833333333333334,16.604166666666668,8.5625,10.120833333333334,10.70625,10.508333333333333,0.21199588329372918,0.17821159500020833,0.3902074782916667,0.0824343067458877,Winter,0,0,0,0
52,13.046895833333334,13.876770833333333,0,0,49.394021623125,47.452210029583334,14.104166666666666,16.645833333333332,8.458333333333334,10.83125,11.597916666666666,11.079166666666667,0.2680062936481042,0.28680154165125,0.5548078352979167,0.15161752372139378,Winter,0,0,0,0
53,15.569583333333334,16.446666666666665,0,0,37.70303908541667,35.887139289375,14.208333333333334,17.937500000000185,8.625,12.114583333333334,12.96875,11.760416666666666,0.3136043567633333,0.34240432224375,0.6560086789958334,0.13823550659676906,Winter,0,0,0,0
54,9.0975,9.669520833333333,0,0,39.83332310708333,39.33908074708334,14.020833333333334,20.916666666666668,8.416666666666666,11.8,13.154166666666667,12.358333333333333,0.23532758511172916,0.22568425082083332,0.4610118359375,0.10391074229790906,Winter,0,0,0,0
55,4.8328541666666665,5.4582291666666665,0,0,30.479091661770834,30.161359178958335,13.458333333333334,20.333333333333332,8.270833333333334,9.883333333333333,11.466666666666667,11.916666666666666,0.17633792407795834,0.18194282441333334,0.35828074848958336,0.10077514405974802,Winter,0,0,0,0
56,7.8726875,8.893729166666667,0,0,19.755322046583334,18.550296452729167,13.244444444444444,19.933333333333334,8.022222222222222,9.562222222222223,10.995555555555555,11.32,0.07259515934562501,0.3883034694625,0.4608986288333333,0.11392628838171077,Winter,0,0,0,0
57,9.014979166666667,9.821229166666667,0,0,21.390772675208332,20.461998861458333,13.085714285714285,19.02857142857143,7.771428571428571,9.805714285714286,10.851428571428572,11.114285714285714,0.23921522835747916,0.2528527253185417,0.4920679536625,0.07701434603387854,Winter,0,0,0,0
58,9.6378125,10.190395833333334,0,0,41.518856253541664,41.51439263458333,12.521739130434783,18.17391304347826,7.565217391304348,7.521739130434782,9.143478260869566,10.752173913043478,0.13661360973479167,0.375009232583125,0.5116228423270833,0.11590112936538062,Winter,0,0,0,0
59,9.943770833333334,10.533479166666666,0,0,40.8607323425,40.333176276875,4.555555555555555,16,7,10.922222222222222,12.3,11.577777777777778,0.3277707440685417,0.2654720891670833,0.5932428332375,0.18144060088951405,Winter,0,0,0,0
60,9.386479166666666,9.9724375,0,0,48.6966950425,48.22096048791667,11.791666666666666,15.916666666666666,8.166666666666666,11.98125,11.916666666666666,11.26875,-0.06179462890333333,0.5006788765385417,0.43888424765416667,0.11893484082201966,Spring,0,0,0,0
61,11.977770833333334,12.3638125,0,0,24.621121976666668,24.355108324583334,12.083333333333334,15.979166666666666,7.916666666666667,13.495833333333334,12.95625,11.983333333333333,-0.028022720749166664,0.4819246791133333,0.4539019583416667,0.13155049746227854,Spring,0,0,0,0
62,12.388333333333334,12.959583333333333,0,0,25.570090314166666,25.267768062291665,11.979166666666666,16,8.020833333333334,12.489583333333334,12.9375,12.445833333333333,0.16101429782333332,0.27457676616791665,0.4355910639958333,0.07184127831778685,Spring,0,0,0,0
63,14.3560625,15.228333333333333,0,0,32.24529430458333,30.509841466458333,11.9375,15.770833333333334,8.3125,13.908333333333333,13.81875,12.404166666666667,-0.03337197172110417,0.50324844879375,0.46987647708333335,0.10054975418976551,Spring,0,0,0,0
64,14.150625,14.715208333333333,0,0,42.939550118125,42.35274572604167,11.875,15.916666666666666,9,14.127083333333333,14.391666666666667,13.13125,0.17457954777958334,0.3679474550739583,0.5425270028708333,0.1627869461901352,Spring,0,0,0,0
65,10.690791666666668,11.159645833333334,0,0,46.60455445791667,46.197072014999996,12.020833333333334,15.75,9,15.377083333333333,14.845833333333333,13.5625,-0.02318688584629167,0.465173061585625,0.4419861757333333,0.15233914189125514,Spring,0,0,0,0
66,12.9170625,13.7345,0,0,25.770043959958333,24.6434222711875,11.854166666666666,15.5,8.9375,14.85,14.447916666666666,13.745833333333334,-0.1772333136840625,0.6180370117604167,0.44080369804374997,0.1254530969300617,Spring,0,0,0,0
67,17.580833333333334,18.44625,0,0,15.345947086333334,14.519637021916667,11.916666666666666,15.416666666666666,9.083333333333334,16.070833333333333,15.402083333333334,14.091666666666667,-0.009237499626958332,0.5489513683041667,0.53971386870625,0.11296042499735356,Spring,0,0,0,0
68,18.216875,19.266875,0,0,18.11802548554167,16.793076597666666,11.958333333333334,15.375,9.354166666666666,17.272916666666667,16.529166666666665,14.804166666666667,-0.169917614334375,0.6701836837597916,0.5002660694479166,0.09332711482527813,Spring,0,0,0,0
69,19.045416666666668,20.224166666666665,0,0,16.041014925604166,14.831381392104166,11.958333333333334,15.3125,9.708333333333334,17.9,17.245833333333334,15.44375,-0.13274086784666667,0.6541279941277084,0.5213871262666666,0.1699743940788647,Spring,0,0,0,0
70,18.585833333333333,19.614583333333332,0,0,20.605451405,19.011498200208333,11.916666666666666,15.229166666666666,9.854166666666666,18.495833333333334,17.733333333333334,15.983333333333333,-0.08277710434958334,0.4588091070007083,0.37603200266666664,0.09923075004836648,Spring,0,0,0,0
71,18.523958333333333,19.355,0,0,16.641536474270833,15.5580284238125,11.645833333333334,15.083333333333334,10,18.614583333333332,17.979166666666668,16.366666666666667,-0.130461780265,0.414822535394125,0.2843607551625,0.23779581377415754,Spring,0,0,0,0
72,18.530416666666667,19.802291666666665,0,0,19.36246502975,17.823181535875,11.4375,14.854166666666666,9.895833333333334,18.710416666666667,18.21666666666667,16.585416666666667,-0.3324501226876115,0.3908411760629167,0.05839105337659079,0.13073520413663722,Spring,0,0,0,0
73,19.252083333333335,20.4675,0,0,16.8790568043125,15.425116806354167,11.354166666666666,14.729166666666666,10,19.56041666666667,18.820833333333333,17.00625,-0.34278897656217083,0.39161358622291664,0.048824609649641665,0.15948661337787187,Spring,0,0,0,0
74,19.945416666666667,21.035,0,0,14.414505513,13.38188840725,11.229166666666666,14.583333333333334,9.895833333333334,19.20625,18.935416666666665,17.335416666666667,-0.46412452242125,0.5217239569979166,0.0575994346,0.1296099965784494,Spring,0,0,0,0
75,19.35333333333333,20.439583333333335,0,0,16.499451357916666,14.897776523125,11.229166666666666,14.5,10,20.047916666666666,19.291666666666668,17.55,-0.3619774346552083,0.4421224133416667,0.08014497867791667,0.08859232960405689,Spring,0,0,0,0
76,20.399583333333332,21.620833333333334,0,0,17.182418358208334,15.479812821645833,11.0625,14.333333333333334,10,20.327083333333334,19.714583333333334,17.96875,-0.429996791905,0.5512687135827083,0.12127192166333334,0.09938983089473624,Spring,0,0,0,0
77,20.815833333333334,21.97125,0,0,16.334111487791667,14.830225037291667,10.833333333333334,14.25,10,20.452083333333334,20.172916666666666,18.264583333333334,-0.44404856491666667,0.61734015789,0.1732915929625,0.08273047682750412,Spring,0,0,0,0
78,21.303958333333334,22.211875,0,0,16.30695177633333,15.077459719375,10.8125,14.125,10,21.135416666666668,20.575,18.558333333333334,-0.390983411490625,0.6757724667902083,0.2847890553333333,0.2231151973533038,Spring,0,0,0,0
79,21.067083333333333,21.947291666666665,0,0,21.49422718125,19.978352330833335,10.6875,14,10,21.325,21.04375,19.077083333333334,-0.3009442827725,0.5994001405452083,0.29845585776875,0.06984110426740299,Spring,0,0,0,0
80,20.333125,21.188333333333333,0,0,18.6033381636875,17.428711863270834,10.5625,13.75,10,21.016666666666666,20.954166666666666,19.0875,-0.4269942210975,0.8071216088485417,0.38012738772291665,0.08435896484133308,Spring,0,0,0,0
81,19.207291666666666,19.973541666666666,0,0,19.986004486125,18.89987442075,10.395833333333334,13.583333333333334,10,20.41875,20.677083333333332,19.09375,-0.07688209593187499,0.6552713171229166,0.5783892212666667,0.3446597028658959,Spring,0,0,0,0
82,9.419625,9.837145833333333,0,0,47.25085005479167,47.419748508333335,10.25,13.041666666666666,10,18.566666666666666,18.86875,18.76875,0.016789674053333332,0.3735120320233125,0.3903017060583333,0.13977322806040038,Spring,0,0,0,0
83,10.137145833333333,10.7625625,0,0,30.8037283875,30.128685250625,10.3125,12.708333333333334,9.916666666666666,17.89375,17.047916666666666,17.647916666666667,-0.456254137654375,0.826069657475,0.36981551984583333,0.12694436016055763,Spring,0,0,0,0
84,14.914770833333334,15.621041666666667,0,0,21.934176587041666,20.927764828708334,10.354166666666666,12.75,9.979166666666666,18.339583333333334,17.70625,17.59375,-0.27190365030245833,0.810015697445,0.5381120471229167,0.18248407057732652,Spring,0,0,0,0
85,13.002229166666666,13.722208333333333,0,0,30.632569225625,29.34019598,10.291666666666666,12.791666666666666,9.979166666666666,19.491666666666667,18.477083333333333,17.864583333333332,-0.4380673452933958,0.9256043480208334,0.48753700273333334,0.11722963538473745,Spring,0,0,0,0
86,14.757083333333334,15.491041666666666,0,0,28.829074150625,27.592403241875,10.229166666666666,12.75,9.958333333333334,18.877083333333335,18.477083333333333,18.03125,-0.18422123486625,0.7916392171333333,0.6074179822541667,0.1279653707463225,Spring,0,0,0,0
87,9.052770833333334,9.525666666666666,2.286,3,50.57048122041667,49.71113244916667,10.041666666666666,12.3125,9.895833333333334,17.6875,17,17.8,0.005741138508749998,0.5075737897975,0.5133149283104167,0.15528529549024733,Spring,0,0,0,0
88,11.897291666666666,12.571166666666667,0,0,33.58227595875,31.935245622291667,10.208333333333334,12.291666666666666,9.333333333333334,17.902083333333334,15.904166666666667,17.066666666666666,-0.22064880354791666,0.93338847595,0.7127396724333334,0.19449018047288746,Spring,0,0,0,0
89,16.607916666666668,17.277083333333334,0,0,19.339036711645832,18.242770930020832,10.354166666666666,12.395833333333334,9.166666666666666,18.704166666666666,17.279166666666665,17.325,-0.014292194425625002,1.1039712953497918,1.0896791008791666,0.2704818532961342,Spring,0,0,0,0
90,10.363395833333334,10.720979166666666,0,0,26.816899742708333,27.218422807708333,10.041666666666666,12.083333333333334,9.104166666666666,17.304166666666667,17.164583333333333,17.55,0.2743915577528146,0.6234488862976458,0.8978404440270833,0.522300348599699,Spring,0,0,0,0
91,7.6401875,8.037395833333333,0,0,41.352595040416666,41.481533274583335,10,11.9375,9,16.329166666666666,15.714583333333334,16.639583333333334,-0.17993539610875,0.74376524823125,0.56382985204375,0.10626571245047955,Spring,0,0,0,0
92,10.422645833333334,11.052395833333334,0,0,38.731050509375,37.87531103458333,10.041666666666666,12.041666666666666,9,17.822916666666668,16.214583333333334,16.610416666666666,-0.39252281667729166,0.9454441150797916,0.5529212984208334,0.12113787206984525,Spring,0,0,0,0
93,13.9508125,14.634166666666667,0,0,27.446777631666667,26.104867565625,10.104166666666666,12.208333333333334,9,18.51875,17.379166666666666,17.102083333333333,-0.146033038760625,0.7605906666354166,0.61455762788125,0.25277867442203616,Spring,0,0,0,0
94,11.825,12.4243125,0,0,22.442184429354167,22.044473211125,9.958333333333334,12.083333333333334,9,19,17.68125,17.508333333333333,-0.24125399259354166,0.6681173271262499,0.42686333454583336,0.11627406708564961,Spring,0,0,0,0
95,14.933479166666666,15.610416666666667,0,0,16.22616429385417,15.732930885395833,9.791666666666666,12.0625,9,18.95625,17.825,17.495833333333334,-0.2720034598141667,0.6640716889833334,0.39206822920833334,0.08118764758466392,Spring,0,0,0,0
96,18.24875,19.326041666666665,0,0,13.8361867855625,12.878505603375,9.708333333333334,12.166666666666666,9,19.19375,18.75208333333333,17.852083333333333,-0.2587327543333333,0.6568942237354166,0.39816146936875,0.09504401672867174,Spring,0,0,0,0
97,19.109375,20.042291666666667,0,0,13.607298261416666,12.982079955333333,9.875,12.25,9,20.689583333333335,19.7,18.20625,-0.24886391106987502,0.5940218395064584,0.34515792845,0.07129108113081596,Spring,0,0,0,0
98,19.549166666666665,20.234583333333333,0,0,10.369803402833334,10.426268488166667,9.75,12.270833333333334,8.979166666666666,20.754166666666666,20.241666666666667,18.75625,-0.10456924800937499,0.519911914635,0.4153426666354167,0.2599645745051733,Spring,0,0,0,0
99,14.397708333333334,15.219583333333333,0,0,20.783881098125,20.080401843333334,9.625,11.979166666666666,9,19.504166666666666,19.56875,18.833333333333332,-0.47417990362625,0.76292226860125,0.28874236498958333,0.14801318369352173,Spring,0,0,0,0
100,15.8938125,16.709583333333335,0,0,13.4719423119375,13.263674689541666,9.625,11.645833333333334,8.916666666666666,19.86875,19.379166666666666,18.502083333333335,-0.29096814955708333,0.5823096961185417,0.2913415465375,0.15298494964846135,Spring,0,0,0,0
101,19.456666666666667,20.1975,0,0,9.049095205041667,9.2656586905625,9.645833333333334,11.729166666666666,8.770833333333334,20.6875,20.191666666666666,18.827083333333334,-0.1113024055848125,0.43833838739166664,0.3270359818083333,0.10442448443699422,Spring,0,0,0,0
102,19.043958333333332,19.936458333333334,0,0,11.4848622475,11.018328207083334,9.8125,12.0625,8.604166666666666,22.3125,21.354166666666668,19.397916666666667,-0.153230772724375,0.43945349600583333,0.28622272327291665,0.10059498993552819,Spring,0,0,0,0
103,20.586041666666667,21.401666666666667,0,0,12.336486410333334,11.7792599889375,9.75,12.1875,8.666666666666666,22.908333333333335,22.085416666666667,20.077083333333334,-0.09285359228458334,0.3050198422841667,0.21216624997916667,0.1132183613712887,Spring,0,0,0,0
104,19.507083333333334,20.220208333333332,0,0,13.4481917063125,13.004333285166666,9.625,11.979166666666666,8.3125,22.829166666666666,22.46666666666667,20.477083333333333,-0.07543480166916666,0.21539962365791668,0.13996482198104165,0.15477427956918888,Spring,0,0,0,0
105,18.430416666666666,19.423541666666665,0,0,16.9494652541875,15.881042378583333,9.541666666666666,11.916666666666666,8.1875,22.916666666666668,22.477083333333333,20.58125,-0.160271130511875,0.23990496042372916,0.079633829910625,0.08564239181707967,Spring,0,0,0,0
106,18.66,19.627083333333335,0,0,13.131631882,12.362193301291667,9.520833333333334,11.8125,8.0625,22.960416666666667,22.5375,20.797916666666666,-0.12722626750752083,0.225762231195,0.09853596369625,0.10616090615248595,Spring,0,0,0,0
107,18.83125,19.655208333333334,0,0,13.481947619791667,12.8497966323125,9.604166666666666,11.666666666666666,8,23.725,22.772916666666667,21.0125,-0.12101173886958333,0.29130390935583333,0.17029217048791667,0.2133839766056232,Spring,0,0,0,0
108,19.967291666666668,20.698333333333334,0,0,15.4984560633125,14.657486460041667,9.645833333333334,11.791666666666666,8,24.60625,23.214583333333334,21.45,-0.09817775933104167,0.29234271504375,0.19416495572770834,0.18492951886140888,Spring,0,0,0,0
109,19.396875,20.05270833333333,0,0,20.9139083475,19.831364405,9.666666666666666,11.8125,8,25.460416666666667,23.84375,22.002083333333335,-0.09292400414812499,0.28113059352866665,0.18820658936958334,0.13043710240364326,Spring,0,0,0,0
110,19.041875,19.848333333333333,0,0,17.163443754270833,16.217587905833334,9.583333333333334,11.6875,7.854166666666667,25.366666666666667,23.89375,22.325,-0.14821379672958335,0.3501017358027083,0.20188793907083333,0.05729329019528771,Spring,0,0,0,0
111,19.504375,20.494791666666668,0,0,10.507121870145834,10.130272060125,9.5625,11.625,8,25.116666666666667,23.766666666666666,22.379166666666666,-0.009382877555624999,0.30838110640958333,0.2989982288395833,0.08842191809287368,Spring,0,0,0,0
112,21.223125,22.15,0,0,9.453979477395833,9.375668168541667,9.583333333333334,11.6875,8,25.65625,24.241666666666667,22.541666666666668,-0.04731456496832708,0.456470797165,0.40915623220833336,0.10025929243036506,Spring,0,0,0,0
113,21.187916666666666,21.735,0,0,14.229074277354167,14.358985944666667,9.479166666666666,11.6875,8,25.864583333333332,24.933333333333334,22.908333333333335,0.050694986224374995,0.4628883296875,0.5135833159208333,0.12848311565481302,Spring,0,0,0,0
114,20.405416666666667,21.006458333333335,0,0,12.374548377416668,12.08629924825,9.458333333333334,11.625,8,24.835416666666667,24.514583333333334,22.872916666666665,0.101971786701,0.5034488915833333,0.6054206783125,0.11764293911554768,Spring,0,0,0,0
115,17.363125,17.706458333333334,0,0,25.458626529375,25.160789634166665,9.416666666666666,11.5,8,24.160416666666666,23.88125,22.785416666666666,0.09002408229479167,0.5154728936416667,0.6054969759458333,0.08473401547916322,Spring,0,0,0,0
116,16.098541666666666,16.577708333333334,0,0,24.962375595,24.245769693520835,9.479166666666666,11.3125,7.958333333333333,24.352083333333333,23.020833333333332,22.345833333333335,0.231782965863125,0.418956309313125,0.6507392751791666,0.14535549627556663,Spring,0,0,0,0
117,19.33625,19.788125,0,0,25.339273580208335,24.53770773625,9.479166666666666,11.395833333333334,7.979166666666667,24.49375,23.389583333333334,22.508333333333333,0.28626750891104163,0.5362173844145833,0.8224848933625,0.16444369010204382,Spring,0,0,0,0
118,17.297083333333333,17.57,0,0,35.60009340560417,35.602716733125,9.395833333333334,11.125,7.8125,23.7375,23.445833333333333,22.635416666666668,0.45459513474827085,0.4044241369098333,0.8590192717145834,0.25401777084867216,Spring,0,0,0,0
119,11.190979166666667,11.473749999999999,0,0,15.350567921854166,15.4759364475,9.395833333333334,10.979166666666666,7.625,23.71875,22.083333333333332,22.195833333333333,0.05840922991895834,0.4683304852208333,0.5267397151354166,0.08885005155701613,Spring,0,0,0,0
120,14.327083333333334,14.942708333333334,0,0,15.797865564479167,15.480110068041666,9.375,10.708333333333334,7.333333333333333,23.2625,21.491666666666667,21.877083333333335,0.0631343118735625,0.34210681723770836,0.4052411291145833,0.06530409976301402,Spring,0,0,0,0
121,18.451666666666668,19.263749999999998,0,0,10.586757701666667,10.422797312854167,9.479166666666666,11.125,7.291666666666667,24.45625,22.722916666666666,22.079166666666666,0.11492481843104166,0.195674742093875,0.3105995605270833,0.12779805288581106,Spring,0,0,0,0
122,20.260208333333335,20.839791666666667,0,0,11.03748536625,10.967701280333333,9.416666666666666,11.229166666666666,7.375,25.429166666666667,23.679166666666667,22.545833333333334,0.14823558643360416,0.15742945633875,0.30566504278125,0.16831244265846132,Spring,0,0,0,0
