"","date","meanRECO","MeanM_15","Reco_Combined","culMeasured","culMeanMod","culModelled","diffMean","diffComb","diffMeanV","diffCombV"
"321",2013-11-16,0.495563300097917,0.338906889753771,0.218256951220025,244.864341492008,226.115782622842,234.962309622567,18.7485588691664,9.90203186944117,0.156656410344146,0.277306348877892
"322",2013-11-17,0.433728050489583,0.350358495188106,0.223236711515229,245.298069542498,226.46614111803,235.185546334082,18.8319284244679,10.1125232084155,0.0833695553014769,0.210491338974354
"323",2013-11-18,0.331342614910417,0.380036651903045,0.244967311452508,245.629412157408,226.846177769933,235.430513645535,18.7832343874752,10.1988985118734,-0.048694036992628,0.0863753034579091
"324",2013-11-19,0.29577161491875,0.343143261306113,0.218923883278371,245.925183772327,227.189321031239,235.649437528813,18.7358627410879,10.2757462435138,-0.0473716463873629,0.0768477316403788
"325",2013-11-20,0.267210126175,0.341524889243948,0.217162266991254,246.192393898502,227.530845920483,235.866599795804,18.6615479780189,10.3257941026976,-0.0743147630689477,0.0500478591837464
"326",2013-11-21,0.287278743320833,0.338627178976522,0.216133848021165,246.479672641823,227.869473099459,236.082733643825,18.6101995423632,10.3969389979972,-0.0513484356556882,0.0711448952996682
"327",2013-11-22,0.717910967716667,0.318871487375962,0.601602845697336,247.197583609539,228.188344586835,236.684336489523,19.009239022704,10.5132471200166,0.399039480340705,0.11630812201933
"328",2013-11-23,0.386743253747917,0.245378678797771,0.417175060375787,247.584326863287,228.433723265633,237.101511549898,19.1506035976541,10.4828153133887,0.141364574950146,-0.0304318066278706
"329",2013-11-24,0.301644559458333,0.260891849547766,0.410508062758611,247.885971422745,228.694615115181,237.512019612657,19.1913563075647,10.3739518100884,0.0407527099105675,-0.108863503300278
"330",2013-11-25,0.374788199260417,0.250954900506416,0.378817283048122,248.260759622006,228.945570015687,237.890836895705,19.3151896063187,10.3699227263007,0.123833298754001,-0.0040290837877055
"331",2013-11-26,0.62628600653125,0.229330056571564,0.366873215844076,248.887045628537,229.174900072259,238.257710111549,19.7121455562784,10.6293355169879,0.396955949959686,0.259412790687174
"332",2013-11-27,0.474396895285417,0.236927892733818,0.377231493835645,249.361442523823,229.411827964993,238.634941605385,19.9496145588299,10.7265009184377,0.237469002551599,0.0971654014497714
"333",2013-11-28,0.4520803034125,0.266981778501984,0.404840973646352,249.813522827235,229.678809743495,239.039782579031,20.1347130837405,10.7737402482038,0.185098524910516,0.0472393297661485
"334",2013-11-29,0.489501579635417,0.322816599681817,0.480737697148003,250.30302440687,230.001626343176,239.520520276179,20.3013980636941,10.7825041306912,0.1666849799536,0.00876388248741394
"335",2013-11-30,0.472610519770833,0.324360234294855,0.517769214005719,250.775634926641,230.325986577471,240.038289490185,20.44964834917,10.7373454364563,0.148250285475978,-0.0451586942348854
"336",2013-12-01,0.427676705316667,0.316086004522877,0.270399189238596,251.203311631958,230.642072581994,240.308688679424,20.5612390499638,10.8946229525344,0.11159070079379,0.157277516078071
"337",2013-12-02,0.342820094195833,0.296692774508081,0.249182985159602,251.546131726154,230.938765356502,240.557871664583,20.6073663696516,10.9882600615706,0.0461273196877521,0.093637109036231
"338",2013-12-03,0.345684522772917,0.303738834781733,0.254042904576328,251.891816248927,231.242504191284,240.811914569159,20.6493120576428,11.0799016797672,0.0419456879911833,0.0916416181965886
"339",2013-12-04,0.53754537816875,0.282003810046061,0.237988917781154,252.429361627095,231.52450800133,241.049903486941,20.9048536257655,11.3794581401548,0.255541568122689,0.299556460387596
"340",2013-12-05,0.230147762218333,0.253544266965539,0.209115875556501,252.659509389314,231.778052268296,241.259019362497,20.8814571210183,11.4004900268166,-0.0233965047472059,0.0210318866618326
"341",2013-12-06,0.1670465547525,0.247592874313856,0.203741155274745,252.826555944066,232.025645142609,241.462760517772,20.8009108014569,11.3637954262944,-0.0805463195613561,-0.0366946005222449
"342",2013-12-07,0.2640630232,0.226480783669123,0.187702534123317,253.090618967266,232.252125926279,241.650463051895,20.8384930409878,11.4401559153711,0.0375822395308765,0.0763604890766834
"343",2013-12-08,0.182639698241667,0.22727022353359,0.187722206060243,253.273258665508,232.479396149812,241.838185257955,20.7938625156958,11.4350734075525,-0.0446305252919231,-0.0050825078185765
"344",2013-12-09,0.187111650933333,0.219482336750309,0.180734788402161,253.460370316441,232.698878486562,242.018920046358,20.7614918298789,11.4414502700837,-0.0323706858169757,0.00637686253117276
"345",2013-12-10,0.2613449573875,0.226481789961564,0.186332650543494,253.721715273829,232.925360276524,242.205252696901,20.7963549973048,11.5164625769277,0.0348631674259361,0.0750123068440059
"346",2013-12-11,0.373342820708333,0.254535301001686,0.211732175793977,254.095058094537,233.179895577526,242.416984872695,20.9151625170115,11.6780732218421,0.118807519706648,0.161610644914356
"347",2013-12-12,0.390780919179167,0.267933114563091,0.225215548968198,254.485839013716,233.447828692089,242.642200421663,21.0380103216275,11.843638592053,0.122847804616076,0.165565370210969
"348",2013-12-13,0.168600797141458,0.246322930524238,0.203759582880628,254.654439810858,233.694151622613,242.845960004544,20.9602881882448,11.8084798063138,-0.0777221333827801,-0.0351587857391701
"349",2013-12-14,0.0684318594145417,0.273883032660914,0.222338998904452,254.722871670272,233.968034655274,243.068299003448,20.7548370149984,11.6545726668239,-0.205451173246373,-0.15390713948991
"350",2013-12-15,0.0724690420336042,0.264774314791145,0.214484044634522,254.795340712306,234.232808970065,243.282783048083,20.5625317422408,11.512557664223,-0.19230527275754,-0.142015002600918
"351",2013-12-16,0.0708990679122917,0.255964846724842,0.210257916254008,254.866239780218,234.48877381679,243.493040964337,20.3774659634283,11.3731988158813,-0.18506577881255,-0.139358848341716
"352",2013-12-17,0.164746735925833,0.263029226290505,0.216272798375874,255.030986516144,234.75180304308,243.709313762713,20.2791834730636,11.3216727534313,-0.0982824903646712,-0.0515260624500403
"353",2013-12-18,0.132768547310417,0.262082857402006,0.215545898899612,255.163755063454,235.013885900482,243.924859661612,20.149869162972,11.2388954018421,-0.12931431009159,-0.0827773515891958
