"","date","meanRsoil","MeanM_15","Rsoil_Combined","culMeasured","culMeanMod","culModelled","diffMean","diffComb","diffMeanV","diffCombV"
"596",2018-10-14,0.568608695652174,0.604196864522336,0.627234999295111,447.177815194292,465.590295253986,439.601718054215,-18.4124800596934,7.5760971400772,-0.0355881688701623,-0.0586263036429372
"597",2018-10-15,0.511768115942029,0.569268834066663,0.585779562601282,447.689583310234,466.159564088052,440.187497616816,-18.469980777818,7.502085693418,-0.057500718124634,-0.0740114466592526
"598",2018-10-16,0.271409722222222,0.536319430832158,0.539123116990537,447.960993032457,466.695883518885,440.726620733807,-18.734890486428,7.23437229864965,-0.264909708609936,-0.267713394768315
"599",2018-10-17,0.428013888888889,0.550531121315273,0.535235336109814,448.389006921346,467.2464146402,441.261856069917,-18.8574077188543,7.12715085142872,-0.122517232426384,-0.107221447220925
"600",2018-10-18,0.617222222222222,0.58068927430033,0.580290385989051,449.006229143568,467.8271039145,441.842146455906,-18.8208747709324,7.1640826876619,0.036532947921892,0.0369318362331713
"601",2018-10-19,0.709902777777778,0.643854691034067,0.640941975756714,449.716131921346,468.470958605534,442.483088431663,-18.7548266841887,7.23304348968293,0.0660480867437111,0.0689608020210639
"602",2018-10-20,0.714958333333333,0.610254318620565,0.64855558847855,450.431090254679,469.081212924155,443.131644020141,-18.6501226694759,7.29944623453775,0.104704014712768,0.0664027448547835
"603",2018-10-21,0.622275362318841,0.680722773401429,0.67704921984272,451.053365616998,469.761935697556,443.808693239984,-18.7085700805586,7.24467237701384,-0.0584474110825879,-0.0547738575238786
"604",2018-10-22,0.545944444444444,0.709621810377782,0.702330018808948,451.599310061442,470.471557507934,444.511023258793,-18.8722474464919,7.08828680264935,-0.163677365933338,-0.156385574364504
"605",2018-10-23,0.383018518518519,0.455855669807865,0.536216044696331,451.982328579961,470.927413177742,445.047239303489,-18.9450845977812,6.93508927647156,-0.0728371512893455,-0.153197526177812
"606",2018-10-24,0.363625,0.624791684613154,0.624183583993672,452.345953579961,471.552204862355,445.671422887483,-19.2062512823944,6.67453069247784,-0.261166684613154,-0.260558583993672
"607",2018-10-25,0.58675,0.605221458201367,0.628790665926688,452.932703579961,472.157426320556,446.300213553409,-19.2247227405958,6.63249002655118,-0.0184714582013672,-0.0420406659266882
"608",2018-10-26,0.695604166666667,0.583711250375372,0.614208834894741,453.628307746627,472.741137570932,446.914422388304,-19.1128298243045,6.71388535832307,0.111892916291295,0.0813953317719265
"609",2018-10-27,0.742652777777778,0.592441850641483,0.625109299550074,454.370960524405,473.333579421573,447.539531687854,-18.9626188971682,6.8314288365508,0.150210927136295,0.117543478227704
"610",2018-10-28,0.778486111111111,0.639149660395249,0.644734603950146,455.149446635516,473.972729081969,448.184266291804,-18.8232824464523,6.96518034371178,0.139336450715862,0.133751507160965
"611",2018-10-29,0.818680555555556,0.687781507408031,0.686051463188584,455.968127191072,474.660510589377,448.870317754993,-18.6923833983048,7.09780943607876,0.130899048147525,0.132629092366972
"612",2018-10-30,0.780902777777778,0.658034637275228,0.669552566206972,456.74902996885,475.318545226652,449.5398703212,-18.5695152578022,7.20915964764959,0.12286814050255,0.111350211570806
"613",2018-10-31,0.738930555555556,0.605306146519092,0.61542074018112,457.487960524405,475.923851373171,450.155291061381,-18.4358908487658,7.33266946302399,0.133624409036464,0.123509815374436
"614",2018-11-01,0.664333333333333,0.61370889291277,0.582678502029834,458.152293857738,476.537560266084,450.737969563411,-18.3852664083452,7.41432429432751,0.0506244404205626,0.0816548313034994
"615",2018-11-02,0.661265151515152,0.623685672737536,0.592175308662541,458.813559009254,477.161245938821,451.330144872074,-18.3476869295675,7.48341413718015,0.0375794787776164,0.0690898428526111
"616",2018-11-03,0.701875,0.621368805320533,0.610044390406477,459.515434009254,477.782614744142,451.94018926248,-18.2671807348881,7.57524474677365,0.0805061946794675,0.0918306095935235
"617",2018-11-04,0.712666666666667,0.639425855720553,0.628136413966036,460.22810067592,478.422040599862,452.568325676446,-18.193939923942,7.65977499947428,0.073240810946114,0.0845302527006312
"618",2018-11-05,0.747166666666667,0.68432017874372,0.666993744125205,460.975267342587,479.106360778606,453.235319420571,-18.1310934360191,7.73994792201574,0.0628464879229472,0.0801729225414625
"619",2018-11-06,0.737,0.673692713182744,0.658235222959089,461.712267342587,479.780053491789,453.89355464353,-18.0677861492018,7.81871269905668,0.0633072868172559,0.0787647770409114
"620",2018-11-07,0.753666666666667,0.718393862836416,0.677580200195816,462.465934009254,480.498447354625,454.571134843726,-18.0325133453715,7.8947991655275,0.0352728038302506,0.0760864664708508
"621",2018-11-08,0.736180555555556,0.669677758051531,0.641027614659318,463.202114564809,481.168125112677,455.212162458385,-17.9660105478675,7.98995210642369,0.066502797504025,0.0951529408962379
"622",2018-11-09,0.708791666666667,0.619814228615306,0.61074745957954,463.910906231476,481.787939341292,455.822909917965,-17.8770331098162,8.08799631351087,0.0889774380513615,0.0980442070871274
"623",2018-11-10,0.663625,0.633769309981062,0.606125814462311,464.574531231476,482.421708651273,456.429035732427,-17.8471774197972,8.14549549904859,0.0298556900189384,0.0574991855376891
"624",2018-11-11,0.650152777777778,0.554390268674642,0.51507704685658,465.224684009254,482.976098919948,456.944112779284,-17.7514149106941,8.28057122996972,0.0957625091031358,0.135075730921198
"625",2018-11-12,0.555152777777778,0.428358990744476,0.417303945318969,465.779836787031,483.404457910692,457.361416724603,-17.6246211236608,8.41842006242854,0.126793787033302,0.137848832458809
"626",2018-11-13,0.473888888888889,0.348681744923522,0.330985330239093,466.25372567592,483.753139655616,457.692402054842,-17.4994139796954,8.56132362107832,0.125207143965367,0.142903558649796
"627",2018-11-14,0.444569444444444,0.339647303054283,0.318355972260016,466.698295120365,484.09278695867,458.010758027102,-17.3944918383053,8.68753709326273,0.104922141390161,0.126213472184428
"628",2018-11-15,0.459180555555556,0.364048254753162,0.344865500568815,467.15747567592,484.456835213423,458.355623527671,-17.2993595375029,8.80185214824951,0.0951323008023942,0.114315054986741
"629",2018-11-16,0.505055555555556,0.420965905760024,0.408395717557859,467.662531231476,484.877801119183,458.764019245229,-17.2152698877073,8.89851198624717,0.0840896497955324,0.0966598379976973
"630",2018-11-17,0.469416666666667,0.43010104861161,0.415640596248397,468.131947898143,485.307902167795,459.179659841477,-17.1759542696523,8.95228805666551,0.0393156180550567,0.0537760704182698
"631",2018-11-18,0.475916666666667,0.439598827094448,0.424140104000201,468.607864564809,485.747500994889,459.603799945477,-17.1396364300801,9.00406461933193,0.0363178395722187,0.0517765626664663
"632",2018-11-19,0.466277777777778,0.446555747998866,0.435617302787163,469.074142342587,486.194056742888,460.039417248264,-17.1199144003011,9.0347250943226,0.0197220297789117,0.0306604749906152
"633",2018-11-20,0.482166666666667,0.391046602533936,0.36294483235189,469.556309009254,486.585103345422,460.402362080616,-17.0287943361684,9.15394692863737,0.0911200641327315,0.119221834314777
"634",2018-11-21,0.475131944444444,0.434357228769529,0.417060054047618,470.031440953698,487.019460574192,460.819422134664,-16.9880196204935,9.21201881903414,0.0407747156749155,0.0580718903968259
"635",2018-11-22,0.473277777777778,0.400133881760537,0.369272902959403,470.504718731476,487.419594455952,461.188695037623,-16.9148757244762,9.31602369385257,0.0731438960172414,0.104004874818375
"636",2018-11-23,0.440819444444444,0.437020601098621,0.4237143382875,470.94553817592,487.856615057051,461.612409375911,-16.9110768811304,9.33312880000949,0.00379884334582276,0.0171051061569442
"637",2018-11-24,0.462597222222222,0.404329691492928,0.383026573261904,471.408135398143,488.260944748544,461.995435949173,-16.8528093504011,9.41269944896982,0.0582675307292943,0.0795706489603181
"638",2018-11-25,0.436527777777778,0.437272753472953,0.421268572706112,471.84466317592,488.698217502017,462.416704521879,-16.8535543260963,9.42795865404145,-0.000744975695175398,0.015259205071666
"639",2018-11-26,0.416486111111111,0.390995877355407,0.367487662942325,472.261149287031,489.089213379372,462.784192184821,-16.8280640923406,9.47695710221024,0.0254902337557044,0.0489984481687862
"640",2018-11-27,0.423256944444444,0.408798888601641,0.393191059075556,472.684406231476,489.498012267974,463.177383243897,-16.8136060364978,9.50702298757915,0.014458055842803,0.0300658853688881
"641",2018-11-28,0.428361111111111,0.406153086303337,0.387604995022466,473.112767342587,489.904165354277,463.564988238919,-16.79139801169,9.54777910366778,0.0222080248077738,0.0407561160886453
"642",2018-11-29,0.443819444444444,0.433813795802783,0.413333918295345,473.556586787031,490.33797915008,463.978322157215,-16.7813923630484,9.57826462981689,0.0100056486416614,0.0304855261490993
"643",2018-11-30,0.378395833333333,0.37734945229685,0.417171414192008,473.934982620365,490.715328602377,464.395493571407,-16.7803459820119,9.53948904895822,0.00104638103648252,-0.0387755808586748
"644",2018-12-01,0.306847222222222,0.357345458318468,0.383546015517791,474.241829842587,491.072674060695,464.779039586924,-16.8308442181081,9.46279025566264,-0.050498236096246,-0.0766987932955692
"645",2018-12-02,0.372395833333333,0.365448080458899,0.382030746207302,474.61422567592,491.438122141154,465.161070333132,-16.8238964652337,9.45315534278865,0.00694775287443355,-0.009634912873969
"646",2018-12-03,0.3766875,0.383448351377184,0.38426907225568,474.99091317592,491.821570492531,465.545339405387,-16.8306573166109,9.44557377053297,-0.00676085137718407,-0.00758157225567979
"647",2018-12-04,0.374930555555556,0.38096921545031,0.389522824021524,475.365843731476,492.202539707981,465.934862229409,-16.8366959765056,9.43098150206703,-0.00603865989475399,-0.0145922684659685
"648",2018-12-05,0.378402777777778,0.381806396185526,0.412498815903651,475.744246509254,492.584346104167,466.347361045312,-16.8400995949134,9.39688546394115,-0.00340361840774844,-0.0340960381258732
"649",2018-12-06,0.431618055555556,0.422255932218714,0.447599892058222,476.175864564809,493.006602036386,466.794960937371,-16.8307374715765,9.3809036274385,0.00936212333684183,-0.0159818365026658
"650",2018-12-07,0.279047619047619,0.357287468611373,0.393590813829575,476.454912183857,493.363889504997,467.1885517512,-16.9089773211402,9.26636043265654,-0.0782398495637538,-0.114543194781956
"651",2018-12-08,0.176611111111111,0.375330539801632,0.407466976660646,476.631523294968,493.739220044799,467.596018727861,-17.1076967498308,9.03550456710701,-0.198719428690521,-0.230855865549535
"652",2018-12-09,0.210444444444444,0.387540672059771,0.391660752544735,476.841967739412,494.126760716858,467.987679480406,-17.2847929774461,8.85428825900675,-0.177096227615327,-0.181216308100291
"653",2018-12-10,0.244106060606061,0.369921173502488,0.384684541688299,477.086073800018,494.496681890361,468.372364022094,-17.4106080903426,8.71370977792446,-0.125815112896427,-0.140578481082238
"654",2018-12-11,0.293888888888889,0.389479333755795,0.407909226731162,477.379962688907,494.886161224117,468.780273248825,-17.5061985352095,8.59968944008222,-0.0955904448669056,-0.114020337842274
"655",2018-12-12,0.328923611111111,0.406666527339165,0.413056373514821,477.708886300018,495.292827751456,469.19332962234,-17.5839414514375,8.51555667767849,-0.0777429162280535,-0.0841327624037101
"656",2018-12-13,0.271006944444444,0.372586258354677,0.369004017466188,477.979893244463,495.665414009811,469.562333639806,-17.6855207653477,8.41755960465673,-0.101579313910233,-0.0979970730217444
"657",2018-12-14,0.246361111111111,0.360969794761236,0.352810322220955,478.226254355574,496.026383804572,469.915143962027,-17.8001294489979,8.31111039354693,-0.114608683650125,-0.106449211109844
"658",2018-12-15,0.256888888888889,0.349212357951795,0.360290964251508,478.483143244463,496.375596162524,470.275434926279,-17.8924529180608,8.2077083181843,-0.0923234690629057,-0.103402075362619
"659",2018-12-16,0.293069444444444,0.35184352247119,0.382653997886345,478.776212688907,496.727439684995,470.658088924165,-17.9512269960875,8.11812376474239,-0.058774078026746,-0.0895845534419007
"660",2018-12-17,0.335576388888889,0.375507496259294,0.407820086721253,479.111789077796,497.102947181254,471.065909010886,-17.991158103458,8.04588006691,-0.0399311073704048,-0.0722436978323643
"661",2018-12-18,0.328,0.34580427826473,0.37500927394454,479.439789077796,497.448751459519,471.440918284831,-18.0089623817227,7.99887079296548,-0.0178042782647304,-0.0470092739445399
"662",2018-12-19,0.300260869565217,0.351505277690221,0.367668260252649,479.740049947361,497.800256737209,471.808586545083,-18.0602067898477,7.93146340227804,-0.0512444081250042,-0.067407390687432
"663",2018-12-20,0.302708333333333,0.358369407457428,0.377771453900239,480.042758280695,498.158626144667,472.186357998984,-18.1158678639718,7.8564002817111,-0.0556610741240949,-0.0750631205669058
"664",2018-12-21,0.301256944444444,0.363101720888295,0.387614591651478,480.344015225139,498.521727865555,472.573972590635,-18.1777126404156,7.77004263450408,-0.0618447764438512,-0.0863576472070343
"665",2018-12-22,0.312541666666667,0.378349778087016,0.35752064474089,480.656556891806,498.900077643642,472.931493235376,-18.243520751836,7.72506365642988,-0.065808111420349,-0.0449789780742228
"666",2018-12-23,0.319541666666667,0.380564121965021,0.362276656218027,480.976098558473,499.280641765607,473.293769891594,-18.3045432071343,7.6823286668785,-0.061022455298354,-0.0427349895513597
"667",2018-12-24,0.330840277777778,0.382046181544309,0.362637686357271,481.30693883625,499.662687947151,473.656407577951,-18.3557491109008,7.65053125829905,-0.0512059037665312,-0.0317974085794934
"668",2018-12-25,0.339604166666667,0.391604878315159,0.368211486546057,481.646543002917,500.054292825466,474.024619064497,-18.4077498225494,7.62192393841963,-0.0520007116484918,-0.0286073198793902
"669",2018-12-26,0.325527777777778,0.358543299755177,0.345929424234621,481.972070780695,500.412836125221,474.370548488732,-18.4407653445267,7.60152229196279,-0.0330155219773988,-0.0204016464568431
"670",2018-12-27,0.271,0.320794994400475,0.306015172221784,482.243070780695,500.733631119622,474.676563660954,-18.4905603389272,7.56650711974106,-0.0497949944004746,-0.0350151722217835
"671",2018-12-28,0.202962962962963,0.310038591384281,0.311663156019959,482.446033743658,501.043669711006,474.988226816974,-18.5976359673485,7.45780692668404,-0.107075628421318,-0.108700193056996
"672",2018-12-29,0.188703703703704,0.303149586025962,0.290701148361287,482.634737447361,501.346819297032,475.278927965335,-18.7120818496708,7.35580948202647,-0.114445882322258,-0.101997444657583
"673",2018-12-30,0.210391304347826,0.311239485393795,0.305594189221128,482.845128751709,501.658058782426,475.584522154556,-18.8129300307168,7.26060659715313,-0.100848181045969,-0.0952028848733016
"674",2018-12-31,0.2173125,0.301902298329729,0.297761614850962,483.062441251709,501.959961080756,475.882283769407,-18.8975198290465,7.18015748230215,-0.0845897983297289,-0.0804491148509622
"675",2019-01-01,0.216424242424242,0.350460190652,0.34019609627303,483.278865494133,502.310421271408,476.22247986568,-19.0315557772743,7.05638562845337,-0.134035948227758,-0.123771853848788
"676",2019-01-02,0.16725,0.284243335660482,0.284596846249379,483.446115494133,502.594664607068,476.507076711929,-19.1485491129347,6.93903878220402,-0.116993335660482,-0.117346846249379
"677",2019-01-03,0.174166666666667,0.314704416219737,0.297676441106336,483.6202821608,502.909369023288,476.804753153036,-19.2890868624878,6.81552900776433,-0.14053774955307,-0.123509774439669
"678",2019-01-04,0.18866,0.2940525495392,0.302450329619738,483.8089421608,503.203421572827,477.107203482656,-19.394479412027,6.70173867814458,-0.1053925495392,-0.113790329619738
"679",2019-01-05,0.225194444444444,0.338505818035573,0.332333874955005,484.034136605245,503.541927390863,477.439537357611,-19.5077907856181,6.59459924763405,-0.113311373591129,-0.107139430510561
"680",2019-01-06,0.198204545454545,0.33712020331533,0.362921752804149,484.232341150699,503.879047594178,477.802459110415,-19.6467064434789,6.42988204028444,-0.138915657860785,-0.164717207349604
"681",2019-01-07,0.168722222222222,0.346646686292876,0.349804804419294,484.401063372921,504.225694280471,478.152263914834,-19.8246309075495,6.24879945808738,-0.177924464070654,-0.181082582197072
"682",2019-01-08,0.192354166666667,0.338189551453015,0.353221365448712,484.593417539588,504.563883831924,478.505485280283,-19.9704662923359,6.08793225930532,-0.145835384786348,-0.160867198782045
"683",2019-01-09,0.23725,0.364393697020391,0.380962622857353,484.830667539588,504.928277528944,478.88644790314,-20.0976099893563,5.94421963644794,-0.127143697020391,-0.143712622857353
"684",2019-01-10,0.211458333333333,0.374910865573187,0.384226821106201,485.042125872921,505.303188394518,479.270674724246,-20.2610625215962,5.77145114867511,-0.163452532239854,-0.172768487772868
"685",2019-01-11,0.244083333333333,0.347631754706145,0.372442241981118,485.286209206255,505.650820149224,479.643116966227,-20.364610942969,5.64309224002727,-0.103548421372812,-0.128358908647785
"686",2019-01-12,0.231583333333333,0.355124546863575,0.359054616015074,485.517792539588,506.005944696087,480.002171582242,-20.4881521564992,5.51562095734556,-0.123541213530242,-0.127471282681741
"687",2019-01-13,0.239659722222222,0.369125966795904,0.382003447718791,485.75745226181,506.375070662883,480.384175029961,-20.6176184010729,5.37327723184899,-0.129466244573682,-0.142343725496569
"688",2019-01-14,0.245388888888889,0.356144507146059,0.340625079584346,486.002841150699,506.731215170029,480.724800109546,-20.72837401933,5.27804104115359,-0.11075561825717,-0.0952361906954571
"689",2019-01-15,0.263888888888889,0.355000932096704,0.33890386400237,486.266730039588,507.086216102126,481.063703973548,-20.8194860625379,5.20302606604008,-0.0911120432078146,-0.0750149751134809
"690",2019-01-16,0.270527777777778,0.365751170566288,0.351220497651008,486.537257817366,507.451967272692,481.414924471199,-20.9147094553264,5.12233334616684,-0.0952233927885105,-0.0806927198732303
"691",2019-01-17,0.293375,0.361056356503693,0.348857576883425,486.830632817366,507.813023629196,481.763782048082,-20.9823908118301,5.06685076928341,-0.0676813565036927,-0.0554825768834249
"692",2019-01-18,0.329152777777778,0.388979456377396,0.394234245654067,487.159785595144,508.202003085573,482.158016293736,-21.0422174904297,5.00176930140714,-0.059826678599618,-0.0650814678762886
"693",2019-01-19,0.254256944444444,0.354586071191715,0.335175510887536,487.414042539588,508.556589156765,482.493191804624,-21.142546617177,4.92085073496401,-0.100329126747271,-0.0809185664430919
"694",2019-01-20,0.269895833333333,0.356438715243073,0.337850510892396,487.683938372921,508.913027872008,482.831042315516,-21.2290894990867,4.85289605740496,-0.0865428819097403,-0.0679546775590633
"695",2019-01-21,0.333375,0.394251064432937,0.386995547651146,488.017313372921,509.307278936441,483.218037863168,-21.2899655635197,4.79927550975384,-0.0608760644329368,-0.0536205476511462
"696",2019-01-22,0.266763888888889,0.357127348072286,0.345572681043303,488.28407726181,509.664406284513,483.563610544211,-21.3803290227031,4.72046671759938,-0.0903634591833969,-0.0788087921544138
"697",2019-01-23,0.238152777777778,0.342473724951139,0.331995690458917,488.522230039588,510.006880009464,483.89560623467,-21.4846499698764,4.62662380491827,-0.104320947173361,-0.0938429126811391
"698",2019-01-24,0.247152777777778,0.357343586282171,0.345474029931958,488.769382817366,510.364223595747,484.241080264602,-21.5948407783808,4.52830255276405,-0.110190808504393,-0.0983212521541798
"699",2019-01-25,0.258,0.36448755959944,0.348657777720912,489.027382817366,510.728711155346,484.589738042323,-21.7013283379802,4.43764477504317,-0.10648755959944,-0.0906577777209116
"700",2019-01-26,0.505705882352941,0.362162145774196,0.346344445092527,489.533088699719,511.09087330112,484.936082487415,-21.5577846014015,4.5970062123036,0.143543736578745,0.159361437260414
"732",2019-02-27,0.277090277777778,0.367134447577544,0.431051707116217,489.810178977497,511.458007748698,485.367134194531,-21.6478287712013,4.44304478296516,-0.0900441697997659,-0.153961429338439
"733",2019-02-28,0.299034722222222,0.408376261554731,0.459746149741694,490.109213699719,511.866384010253,485.826880344273,-21.7571703105338,4.28233335544564,-0.109341539332509,-0.160711427519472
"734",2019-03-01,0.314666666666667,0.427565110892245,0.484858439673559,490.423880366385,512.293949121145,486.311738783947,-21.8700687547594,4.11214158243877,-0.112898444225578,-0.170191773006892
"735",2019-03-02,0.361388888888889,0.445811236031976,0.51182833798264,490.785269255274,512.739760357177,486.823567121929,-21.9544911019025,3.96170213334506,-0.0844223471430871,-0.150439449093751
"736",2019-03-03,0.386777777777778,0.443056438174643,0.516553002628158,491.172047033052,513.182816795351,487.340120124557,-22.0107697622993,3.83192690849467,-0.0562786603968653,-0.12977522485038
"737",2019-03-04,0.370458333333333,0.442850090698918,0.506437893114392,491.542505366385,513.62566688605,487.846558017672,-22.0831615196649,3.69594734871356,-0.0723917573655846,-0.135979559781059
"738",2019-03-05,0.364722222222222,0.45390631621998,0.519665736373126,491.907227588608,514.07957320227,488.366223754045,-22.1723456136626,3.54100383456273,-0.0891840939977575,-0.154943514150904
"739",2019-03-06,0.433791666666667,0.493838021611648,0.552553546691783,492.341019255274,514.573411223882,488.918777300737,-22.2323919686077,3.42224195453758,-0.060046354944981,-0.118761880025116
"740",2019-03-07,0.387166666666667,0.479483740670672,0.539625068708608,492.728185921941,515.052894964553,489.458402369445,-22.3247090426116,3.2697835524956,-0.092317074004005,-0.152458402041941
"741",2019-03-08,0.390041666666667,0.421656364613967,0.477785077135958,493.118227588608,515.474551329167,489.936187446581,-22.356323740559,3.18204014202632,-0.0316146979473003,-0.0877434104692908
"742",2019-03-09,0.316854166666667,0.432280072389572,0.408670908562315,493.435081755274,515.906831401556,490.344858355144,-22.4717496462818,3.0902234001307,-0.115425905722905,-0.0918167418956476
"743",2019-03-10,0.316243055555556,0.446912304321921,0.415631929880841,493.75132481083,516.353743705878,490.760490285024,-22.6024188950482,2.99083452580544,-0.130669248766365,-0.0993888743252849
"744",2019-03-11,0.410972222222222,0.462662834396194,0.492737099568457,494.162297033052,516.816406540274,491.253227384593,-22.6541095072221,2.90906964845919,-0.0516906121739716,-0.0817648773462351
"745",2019-03-12,0.146340579710145,0.366957235099258,0.416704419860436,494.308637612762,517.183363775374,491.669931804453,-22.8747261626113,2.63870580830888,-0.220616655389113,-0.270363840150291
"746",2019-03-13,0.142145833333333,0.411623554237435,0.405614868192582,494.450783446096,517.594987329611,492.075546672646,-23.1442038835154,2.37523677344961,-0.269477720904102,-0.263469034859249
"747",2019-03-14,0.274513888888889,0.427858415292241,0.4184836732189,494.725297334984,518.022845744903,492.494030345865,-23.2975484099187,2.23126698911966,-0.153344526403351,-0.143969784330011
"748",2019-03-15,0.246430555555556,0.36704144688947,0.411152031004217,494.97172789054,518.389887191793,492.905182376869,-23.4181593012527,2.06654551367097,-0.120610891333914,-0.164721475448661
"749",2019-03-16,0.286083333333333,0.433141479677249,0.491015685237748,495.257811223873,518.82302867147,493.396198062107,-23.5652174475966,1.86161316176651,-0.147058146343916,-0.204932351904415
"750",2019-03-17,0.315118055555556,0.456885616080213,0.516780552387196,495.572929279429,519.27991428755,493.912978614494,-23.7069850081213,1.65995066493491,-0.141767560524657,-0.20166249683164
"751",2019-03-18,0.354166666666667,0.474240833615422,0.548764787466159,495.927095946096,519.754155121166,494.46174340196,-23.82705917507,1.46535254413538,-0.120074166948755,-0.194598120799492
"752",2019-03-19,0.406805555555556,0.520479701010794,0.586895366439454,496.333901501651,520.274634822176,495.0486387684,-23.9407333205253,1.2852627332515,-0.113674145455238,-0.180089810883898
"753",2019-03-20,0.440347222222222,0.548292961546924,0.624331133447725,496.774248723873,520.822927783723,495.672969901847,-24.0486790598499,1.10127882202602,-0.107945739324702,-0.183983911225503
"754",2019-03-21,0.443666666666667,0.541703690022121,0.60548245157856,497.21791539054,521.364631473745,496.278452353426,-24.1467160832054,0.939463037114081,-0.0980370233554539,-0.161815784911893
"755",2019-03-22,0.462194444444444,0.537661376142814,0.591938709121234,497.680109834984,521.902292849888,496.870391062547,-24.2221830149037,0.80971877243735,-0.0754669316983699,-0.12974426467679
"756",2019-03-23,0.471444444444444,0.552935093631741,0.604552321049648,498.151554279429,522.45522794352,497.474943383597,-24.303673664091,0.676610895832141,-0.0814906491872971,-0.133107876605204
"757",2019-03-24,0.502694444444444,0.573609769240602,0.638753899321918,498.654248723873,523.02883771276,498.113697282919,-24.3745889888871,0.540551440954687,-0.0709153247961578,-0.136059454877474
"758",2019-03-25,0.548791666666667,0.598224100883134,0.679373796049045,499.20304039054,523.627061813644,498.793071078968,-24.4240214231036,0.409969311572297,-0.0494324342164666,-0.130582129382378
"759",2019-03-26,0.601333333333333,0.697434906215644,0.756699185178163,499.804373723873,524.324496719859,499.549770264146,-24.520122995986,0.254603459727491,-0.0961015728823111,-0.15536585184483
"760",2019-03-27,0.64819696969697,0.73012235858174,0.768720130004008,500.45257069357,525.054619078441,500.31849039415,-24.6020483848708,0.134080299420361,-0.0819253888847695,-0.120523160307038
"761",2019-03-28,0.740305555555556,0.748829419771507,0.784809515584863,501.192876249126,525.803448498213,501.103299909735,-24.6105722490867,0.0895763393911011,-0.00852386421595097,-0.0445039600293068
"762",2019-03-29,0.777013888888889,0.741156670367525,0.774706664136722,501.969890138015,526.54460516858,501.878006573872,-24.5747150305654,0.0918835641432452,0.0358572185213637,0.00230722475216705
"763",2019-03-30,0.671513888888889,0.754119178452853,0.775797180518748,502.641404026904,527.298724347033,502.65380375439,-24.6573203201293,-0.0123997274865815,-0.0826052895639644,-0.104283291629859
"764",2019-03-31,0.738611111111111,0.726411752318598,0.743417053913106,503.380015138015,528.025136099352,503.397220808303,-24.6451209613368,-0.0172056702886039,0.012199358792513,-0.00480594280199542
