DOY,meanAT2,meanAT6,sum_R,rain_events,meanRH2,meanRH6,meanSWC5,meanSWC15,meanSWC30,meanST5,meanST15,meanST30,meanNEE,meanGPP,meanRECO,sdReco,Season,high_day,Rain_DOY,Pulse_Days,Pulse_DOY
44,11.308520833333333,11.946479166666666,0,0,35.38644227270834,35.56516275229167,5228.7375,518.1843145290001,0.10537624365604167,2.4424384984583334,51.51496672745834,0.28840502625,0.03192950517760417,0.080512989151875,0.11244249432458334,0.1210073717957446,Winter,0,0,0,0
45,10.157916666666667,10.967916666666667,3.556,5,64.13539728979167,62.359045556458334,866.225,1425.324642343125,0.9655288303478572,-6.400549269541666,-5.244840242024445,0.18286724354166667,0.17515332904479167,0.07034498921833333,0.24549831826583335,0.2729907734878639,Winter,0,0,0,0
52,5.907166666666667,6.669604166666667,0,0,51.82772584770834,51.00882747104167,9527.375,2903.0321123908334,1.5503570012216668,-1.8505010227083332,69.5322240868,0.2633875039583333,0.37645150138104166,0.09963368587083334,0.4760851872625,0.20202663587278122,Winter,0,0,0,0
53,3.7215416666666665,4.596395833333333,0,0,43.13592973875,42.58660511125,7372.1875,1801.0189684290417,1.0740231454739584,-13.366264317062498,78.28655521648959,0.16807706833333333,0.29609553396604166,0.07105266469425,0.36714819866666665,0.15777817550841086,Winter,0,0,0,0
54,6.722541666666666,7.523979166666667,0,0,32.4518732075,31.979212528958335,7048.464583333333,2325.856612193761,0.7776247011887869,-7.523240018499999,71.79313817206304,0.295834595,0.23397973372020833,0.17077547296479167,0.404755206675,0.11632099331351117,Winter,0,0,0,0
55,2.5934791666666666,3.3800208333333335,0,0,41.351610889791665,41.496317445625,7507.5625,1476.2281903080434,0.03732898852617019,-10.847604060687498,79.45803957143191,0.20608539604166667,0.12968191841729165,0.11760443069897916,0.24728634911666666,0.07708385979712433,Winter,0,0,0,0
56,5.730104166666667,6.6781041666666665,0,0,22.89198731625,21.874663326458332,7067.079166666666,1200.410819872125,0.6865505502641667,-4.9802532807708335,66.17681753950396,0.15970084854166666,0.21598182464645832,0.07282376487875,0.2888055895229167,0.09908293684561159,Winter,0,0,0,0
57,9.9445,10.934333333333333,0,0,14.578620350875,14.296945643145833,6638,1162.1904075847872,0.8089610357340425,0.8183034404583329,68.49752604505319,0.257985539375,0.290112227743125,0.056114181752833336,0.3462264094875,0.17131891385190112,Winter,0,0,0,0
58,9.324770833333334,10.103541666666667,0,0,21.820768355416668,21.897352469791667,7035.914583333333,1131.2023630525,1.0579166011470833,2.1236080956666665,65.76145690033333,0.35415261125,0.27182327626708336,0.04601312686479166,0.31783640313125,0.19317769302865892,Winter,0,0,0,0
59,1.9131875,2.6404375,3.175,4,66.29343674854167,66.73060187270833,7119.627083333334,4760.662638869758,0.24955300063638888,-25.842933384104168,39.998594904175,0.295937400625,0.06844413081558333,0.09998027905583333,0.16842440987666665,0.1806270856668965,Winter,0,0,0,0
60,6.808708333333334,7.748770833333333,0,0,37.73077981729167,36.617231231875,8830.202083333334,3237.8457576131577,1.9112659287028948,2.979540745416666,79.80789310947368,0.2704336152083333,0.3466212960335417,0.026366044060208333,0.3729873400941667,0.3699104376982397,Spring,0,0,0,0
61,12.408583333333333,13.705333333333334,0,0,23.150928796,21.256281245583335,8313.8125,1657.8063706122916,0.482852091730625,9.345603207416666,64.49097094316583,0.19876786583333333,0.13435292241958333,0.0789244809075,0.21327740332916667,0.09788890021586175,Spring,0,0,0,0
62,13.437916666666666,14.473958333333334,0,0,16.173946461875,15.674768299625,7606.604166666667,1724.3211872929166,1.006582589864375,0.6073934571458338,67.61059557555625,0.246839940625,0.28569845966145835,0.0504216933025,0.3361201529625,0.2142504570237404,Spring,0,0,0,0
63,10.689104166666667,11.573458333333333,0,0,24.080689765958333,23.531539902833334,8378.354166666666,1277.5185525900624,0.61219781238635,0.5802927647916668,74.81845116452084,0.253633301875,0.16529703551097916,0.14009159510291666,0.3053886306125,0.13346029905571882,Spring,0,0,0,0
64,8.968291666666667,9.837979166666667,0,0,40.442245550625,39.61210016875,8275.841666666667,1539.493944553447,0.7125870617342553,1.3530054579791664,77.02296603153127,0.21013598270833334,0.19340854792785417,0.12594641982625,0.31935496775416666,0.17121027836352054,Spring,0,0,0,0
65,11.6606875,12.5059375,0,0,20.309345158208334,19.530805142854167,6704.60625,1318.8239814520953,0.3775363455204762,2.9831239444791677,67.41056921837144,0.23969585208333333,0.1595719605776875,0.1681601172110625,0.3277320777854167,0.10620813300902704,Spring,0,0,0,0
66,13.660354166666666,14.730833333333333,0,0,13.159724102770832,12.527202775625,7648.395833333333,1211.7777865452554,1.13545271046383,6.708123858104167,62.2135342460851,0.25027290854166667,0.2552704416643333,0.1312065700393125,0.3864770116895833,0.19821264941654038,Spring,0,0,0,0
67,14.45625,15.585416666666667,0,0,12.655575638833334,12.028423984208333,6790.60625,1166.5212660787256,1.0649661953753191,3.646882559916666,57.07623907751915,0.14145441979166667,0.238482025354375,0.11155566383291667,0.35003768918333333,0.10387716766658334,Spring,0,0,0,0
68,14.427291666666667,15.462291666666667,0,0,14.4427046221875,13.632715347958333,9454.666666666666,965.1878351354783,0.8761435970319333,5.389756270208332,68.50773806845532,0.1882794175,0.23899870311166665,0.112299135869375,0.35129783898333333,0.15205923567505486,Spring,0,0,0,0
69,13.204166666666666,14.097083333333334,0,0,34.088831421875,33.58770936229167,5060.229166666667,961.3768233045106,1.177456745335319,-2.153939833854167,39.25129648336167,0.17504440833333335,0.3177083682020833,0.08955544503958333,0.4072638132375,0.3963430177781052,Spring,0,0,0,0
70,12.859791666666666,13.388541666666667,0,0,59.232418985208334,59.42998643104167,8324.895833333334,1191.943169,1.4574693836727273,6.565633512035416,67.50926979374667,0.188291250625,0.18701395137166668,0.13332664573139583,0.3203405971041667,0.14603826578068002,Spring,0,0,0,0
71,12.243895833333333,12.7549375,0,0,50.85573179833334,51.126820888125,7885.704166666666,946.204219644087,0.8838450888391304,1.8779861599166672,54.998226936608695,0.24836915520833333,0.22455478129729167,0.15156078449270832,0.37611556579166666,0.1350516448629808,Spring,0,0,0,0
72,15.245,15.913124999999999,0,0,34.407927445,33.86298836645833,10287.666666666666,1395.587799125,0.6961470185597368,10.777252433854168,88.99648874513157,0.24832600729166668,0.25007438221720835,0.23822788344583332,0.488302265675,0.17181805408134843,Spring,0,0,0,0
73,15.629583333333333,16.463958333333334,0,0,33.74383248729167,32.7810525975,6073.720833333334,1151.9181886465,0.11260080429333334,-2.818294040395833,58.63297610721666,0.22678200458333334,0.12861433386624999,0.41609892538541665,0.5447132592770834,0.13840852596352532,Spring,0,0,0,0
74,11.197104166666666,11.872541666666667,0,0,40.147816425625,39.742575872083336,10341.375,1552.5237804070832,-0.5041574832583333,-6.327441302145833,85.54484871083334,0.34624519666666664,-0.09982996658104167,0.5186886639358333,0.41885869735,0.08508291607212355,Spring,0,0,0,0
75,11.405583333333333,12.273875,0,0,26.675101012708332,25.827762187895832,9088.854166666666,1508.6851017995778,-0.19541852564266665,2.0072713742708332,91.87734542912666,0.26013120125,0.04620503270525,0.348978649113125,0.39518368178958335,0.10359137646691009,Spring,0,0,0,0
76,11.803479166666666,12.341958333333332,0,0,30.270801457083333,30.543737187708334,10851.622916666667,1346.8538519425,0.472616228475625,1.622121349270834,90.26737360396459,0.35886050354166665,0.123846594439375,0.27593297459785415,0.39977956903958334,0.13262700059647767,Spring,0,0,0,0
77,7.015479166666666,7.627354166666667,0,0,48.798037563125,49.661186594583334,10487.854166666666,801.5208828316667,-0.167444463815,-10.676842084083333,92.06634696995833,0.28536391020833335,-0.02816573472375,0.284201705198625,0.25603597047291665,0.07394829382329494,Spring,0,0,0,0
78,8.6959375,9.6679375,0,0,23.668183975479167,23.0591159589375,9560.458333333334,1287.9978996464745,-0.6576612018965957,-2.8970637872916667,91.06549130010148,0.19598855208333332,-0.10073454518520833,0.3702640031922917,0.26952945801458333,0.08251857655221113,Spring,0,0,0,0
79,13.2135625,14.079458333333333,0,0,15.543217098333333,15.12263648125,10440.604166666666,1454.8443259946087,-0.1771524207023913,7.9886952798604165,91.03144209939782,0.19512187166666667,0.025827571727208336,0.3318713889025,0.3576989606229167,0.14134669135731717,Spring,0,0,0,0
80,16.328958333333333,17.45916666666667,0,0,19.55397975216667,18.362435585625,10645.916666666666,1289.2101817653192,-0.5302081280874468,9.1458536935625,89.25925153851489,0.17709803416666667,0.02097046294108333,0.37061340324125,0.39158386617708335,0.09360026265704027,Spring,0,0,0,0
81,19.090625,20.101666666666667,0,0,20.4976416575,19.379250688666666,10009.954166666666,1782.4953910726874,-0.23580264317399996,12.151814814541666,70.46432306387084,0.20565056958333333,0.05653248774202083,0.39152401105208334,0.4480564988125,0.1205411067244208,Spring,0,0,0,0
82,17.128125,18.064791666666668,0,0,29.112735295416666,27.810332608541668,12120.854166666666,1714.7368416546303,0.1553730666721739,6.372792235810417,93.65540063232609,0.23486294541666666,0.05587537583520834,0.3662785435375625,0.42215391936458335,0.1012283155772415,Spring,0,0,0,0
83,14.98,15.871458333333333,0,0,40.19413297875,39.143920264583336,4607.18125,1677.305456552766,-0.5083919756521739,-8.252486270020833,46.68824158585957,0.29495115666666666,0.011130700007083334,0.37219845434875,0.3833291543145833,0.10101338884813388,Spring,0,0,0,0
84,15.31375,15.996458333333333,0,0,27.690746464229168,27.4431359006875,9969.122916666667,2231.5410141325747,-0.7629715005331915,2.231180191395833,74.9371494930468,0.323189525,-0.16114245639562502,0.5421393930883334,0.3809969366604167,0.07907428137036747,Spring,0,0,0,0
85,11.885666666666667,12.517375,0,0,28.862702305833334,28.85863644770833,5697.377083333334,1227.933454612234,-0.12793665763375,-5.064107600958334,56.29229901327917,0.364869483125,-0.05601960533875,0.3832602475333333,0.32724064218541665,0.09213411033239634,Spring,0,0,0,0
86,7.606270833333333,8.447,0,0,33.25890656791667,32.722731930833334,9330.833333333334,1071.5602852284583,-0.5384103788527084,-9.123870530208334,83.32076344140626,0.20520078645833334,-0.11746614858166667,0.359393102514375,0.24192695395833333,0.11306869738119567,Spring,0,0,0,0
87,9.513416666666666,10.3260625,0,0,23.26977892354167,22.47513846375,11788.791666666666,1436.945679669125,-1.2242431000527083,0.8973741142708332,90.90620153772709,0.21494074333333332,-0.236233994860625,0.4916794464900625,0.2554454515833333,0.09052636894893973,Spring,0,0,0,0
88,13.832479166666667,14.941375,0,0,16.225341075666666,15.299731202979165,11409.3125,1753.5516600741605,-1.3944409644314375,7.818754925208333,95.47263269578126,0.17922678604166667,-0.220920745336875,0.5442760155052708,0.32335527013541665,0.08712467932485117,Spring,0,0,0,0
89,16.804791666666667,17.825208333333332,0,0,17.001732119375,16.13629062020833,11623.979166666666,2049.89158739285,-0.8195947589123913,9.420461608124999,94.66949063115,0.195279106875,-0.08191597269583334,0.45533266969208336,0.3734166969666667,0.09290980052939955,Spring,0,0,0,0
90,17.793541666666666,19.031458333333333,0,0,15.137629609520834,14.146905737833334,9095.441666666668,1759.171279243532,-1.3525165309387235,7.502736555854166,69.41115779121702,0.17664084604166666,-0.16948751024270833,0.5683748176366666,0.39888730738958333,0.11273779269977016,Spring,0,0,0,0
91,17.7125,18.751041666666666,0,0,12.988561632625,12.454197565458333,6432.472916666667,1627.5465244002128,-1.2114845605961702,0.7976307777083331,56.800744123136596,0.191097926875,-0.21225640323125,0.59845106351875,0.3861946603145833,0.06673958584191786,Spring,0,0,0,0
92,16.742916666666666,17.816458333333333,0,0,13.9527627931875,13.223752585416667,11765.75,2129.5581123191914,-1.6777141669859574,6.980776085341667,102.48232036929787,0.2672202275,-0.354006887568125,0.7257609816291667,0.3717540940125,0.09168394588903761,Spring,0,0,0,0
93,16.16583333333333,17.126875000000002,0,0,16.791255429645833,16.119098290833332,11687.9375,2140.7205188342555,-1.78550533379,6.630057039645833,96.83256376217021,0.20710122229166666,-0.349629277153125,0.724767048359125,0.3751377711854167,0.1059635075573255,Spring,0,0,0,0
94,18.246666666666666,19.273333333333333,0,0,15.733073289937499,14.932677927791667,11415.166666666666,2394.292640101021,-1.0332584364110418,9.1484051154375,93.43145641262292,0.19871074458333332,-0.20013512696325,0.6507525412729167,0.4506174143333333,0.10301504215509738,Spring,0,0,0,0
95,18.413333333333334,19.461666666666666,0,0,18.076993147104165,17.011530903458333,11699.708333333334,1998.074367030925,-0.8713735958162501,9.495333159416667,85.47470906487709,0.208140718125,-0.18859191467166667,0.7327401694535417,0.54414825476875,0.13324614795190656,Spring,0,0,0,0
96,18.154583333333335,19.041458333333335,0,0,19.182855873354168,18.242413739645833,11165.875,2312.8635561120636,-1.1806345895871064,6.5331611138625005,85.90472264318723,0.26571228104166666,-0.21460148704658333,0.8040710392677292,0.5894695522270833,0.13720692312645327,Spring,0,0,0,0
97,19.238125,19.945625,0,0,23.283686018541665,22.524040952916668,11074.583333333334,2334.360094197778,-0.6260876471511111,11.338711773125,90.02889033678223,0.20497033166666667,-0.051257322164791674,0.7226562385741666,0.6713989164041667,0.15913041005926248,Spring,0,0,0,0
98,19.163333333333334,19.765416666666667,0,0,28.556032739583333,27.775009371458335,13337.325,2117.365100729787,-0.6328930320702127,8.248253672069374,85.61693260504255,0.275827776875,-0.13607779620979166,0.8252273648604167,0.6891495686375,0.12496511523081016,Spring,0,0,0,0
99,19.158125,20.344166666666666,0,0,15.074542291645834,14.189917932166667,11090.185416666667,2322.1694858043193,-1.2702692354417022,7.113887425437501,90.37450478467872,0.19243322104166666,-0.0860169401071875,0.7329606429083333,0.6469437028770834,0.11356849704814662,Spring,0,0,0,0
100,21.510416666666668,22.502083333333335,0,0,10.642102690875,10.538787170083333,11544.583333333334,2109.68328867907,-0.5050987260227442,10.750326058166667,88.62577562147906,0.279132320625,0.04443530558645832,0.76266939835,0.8071047039145833,0.3851847220929452,Spring,0,0,0,0
101,21.88,22.973125,0,0,10.356430611604166,10.151667156625,11784.270833333334,2542.086124154375,-0.9942338761270834,7.969811418166667,84.29090680809772,0.240663584375,-0.08377700891854166,0.8004057832770833,0.7166287743895834,0.112854809573035,Spring,0,0,0,0
102,18.776875,19.498541666666668,0,0,18.254651946291666,17.8708655939375,12068.083333333334,2024.955355056634,-1.9852326515989585,0.11160764377083389,104.54346921854167,0.4561614472916667,-0.38295013959997914,0.9449148800734167,0.561964740475,0.09767772184910824,Spring,0,0,0,0
103,9.609770833333334,10.029104166666666,0,0,13.4827232275,13.907158192541667,12190.479166666666,1707.804179226383,-2.0000045114948333,-11.41478576618125,97.49127996847916,0.4031947533333333,-0.4675725684877646,0.7620838189331521,0.2945112504375,0.09940068891435747,Spring,0,0,0,0
104,11.544708333333334,12.315291666666667,0,0,10.618630454125,10.8636683743125,11835.6875,1126.8238367243903,-0.027806873120975607,2.283256030250001,68.53739456095121,0.291083905625,-0.16606872682208335,0.46883998310875,0.30277125630833335,0.07980380478206037,Spring,0,0,0,0
105,17.582291666666666,18.513333333333332,0,0,7.316857010729167,7.776970460416667,11755.9375,1565.5020565897826,-0.5429924166239131,9.8649581861875,97.33669530558261,0.2652622877083333,-0.06458513004375,0.49503457872708334,0.4304494486354167,0.11053226622436688,Spring,0,0,0,0
106,19.320625,20.175,0,0,6.8820226868125,7.6623846643333335,10210.152083333332,1606.6129796458124,-0.1508774434908125,4.909312390354167,84.81776028666042,0.32156460229166667,0.03303709025375,0.4913616250727083,0.52439871533125,0.13945992096922324,Spring,0,0,0,0
107,16.557291666666668,17.11895833333333,0,0,12.045801848770834,12.3236032585,13129.916666666666,1922.5431643327618,-1.7416265666893618,2.5989520286250007,110.18254347667022,0.330951185625,-0.40742610190979167,0.8589459369106249,0.4515198349708333,0.10192519986895106,Spring,0,0,0,0
108,16.685979166666666,17.709583333333335,0,0,12.9851392600625,12.7133183858125,12365.520833333334,1657.5853469575745,-0.5165379038540425,8.535855169791667,110.29371214446171,0.228897125625,-0.06596272587916667,0.5293444490166667,0.46338172316666665,0.1306036807781117,Spring,0,0,0,0
