"","TIMESTAMP_START","TIMESTAMP_END","NETRAD","G","LE","H","FC","USTAR","CO2","H2O","T_SONIC","PA","AT2","RH2","WS_1_2_1","WD_1_2_1","AT6","RH6","WS_1_1_1","WD_1_1_1","r","SW_IN","SW_OUT","LW_IN","LW_OUT","T_CANOPY_1_1_1","T_CANOPY_2_1_1","PPFD_IN_F","PPFD_OUT","PPFD_IN","SWC5","SWC15","SWC30","ST5","ST15","ST30","NEE","RECO","GPP","high_precip","RainEvent","year","month","day","hour","min","year1","month1","day1","hour1","min1","dateStart","timeStart","dateEnd","timeEnd","data_time_Start","data_time_End","DOY_S","DOY_E","Rain_DOY","sum_rain"
"1",201706180000,201706180030,-128.474,-56.07426338,-0.415709627,-11.1205291,0.1734106702,0.0822275,410.4034193,2.480923995,25.86252,84.33123,22.89,9.327630447,3.289,350.1,25.66,8.621216371,4.415806786,346.6,0,0,0,305.2,426.3,20,-9999,0,0,0,9,10,9,31.2,32.5,30.2,"0.1667142181","0.1667142181","0",0,0,2017,6,18,0,0,2017,6,18,0,30,"2017-06-18","00:00","2017-06-18","00:30","2017-06-18T00:00:00Z","2017-06-18T00:30:00Z",169,169,0,0
"2",201706180030,201706180100,-126.078,-60.16444178,-1.294231571,-34.69911064,0.2502676588,0.2749186,410.5666299,2.625251712,23.09009,84.34618,21.17,10.46911108,3.02,309.5,23.15,9.92938143,3.456383069,311.2,0,0,0,298.3,416.4,18.76,-9999,0,0,0,9,10,9,30.6,32.2,30.2,"0.6986151336","0.6986151336","0",0,0,2017,6,18,0,30,2017,6,18,1,0,"2017-06-18","00:30","2017-06-18","01:00","2017-06-18T00:30:00Z","2017-06-18T01:00:00Z",169,169,0,0
"3",201706180100,201706180130,-127.933,-47.79835969,-10.3326116,-28.87956421,0.1264783064,0.1696972,409.249769,2.902859188,22.70512,84.35924,21.07,11.06063834,4.205,335,22.59,10.68559601,5.472213857,339.1,0,0,0,299.1,420,19.22,-9999,0,0,0,9,10,9,30,31.9,30.2,"0.06174295288","0.147018466","0.08527551314",0,0,2017,6,18,1,0,2017,6,18,1,30,"2017-06-18","01:00","2017-06-18","01:30","2017-06-18T01:00:00Z","2017-06-18T01:30:00Z",169,169,0,0
"4",201706180130,201706180200,-129.248,-47.36284889,6.049490703,-41.6392901,0.3708088364,0.2089638,409.5809425,4.117377696,22.96554,84.35794,21.44,14.65115988,4.608,336,22.71,13.50041807,5.708571857,340.2,0,0,0,299.5,421.7,19.5,-9999,0,0,0,9,9,9,29.5,31.6,30.2,"0.3428330788","0.3428330788","0",0,0,2017,6,18,1,30,2017,6,18,2,0,"2017-06-18","01:30","2017-06-18","02:00","2017-06-18T01:30:00Z","2017-06-18T02:00:00Z",169,169,0,0
"5",201706180200,201706180230,-128.356,-41.8581544,-2.373054887,-46.29107291,0.3583918452,0.1886445,409.4816444,4.719315016,22.90137,84.34962,21.36,16.57642792,4.407,332.7,22.6,15.12842801,5.454360042,337,0,0,0,299.3,420.6,19.57,-9999,0,0,0,9,9,9,29,31.3,30.2,"0.3349332594","0.3349332594","0",0,0,2017,6,18,2,0,2017,6,18,2,30,"2017-06-18","02:00","2017-06-18","02:30","2017-06-18T02:00:00Z","2017-06-18T02:30:00Z",169,169,0,0
"6",201706180230,201706180300,-125.606,-44.01202462,-0.02714696037,-39.62193991,0.3303639529,0.1715345,408.8643463,4.735377174,22.99547,84.34737,21.26,16.57625147,3.872,323.1,22.67,14.91424465,4.761000298,328.5,0,0,0,299.4,417.7,19.23,-9999,0,0,0,9,9,9,28.5,31,30.1,"0.2448124378","0.2448124378","0",0,0,2017,6,18,2,30,2017,6,18,3,0,"2017-06-18","02:30","2017-06-18","03:00","2017-06-18T02:30:00Z","2017-06-18T03:00:00Z",169,169,0,0
"7",201706180300,201706180330,-126.794,-40.52221778,-0.9480564923,-38.46828836,0.2587072517,0.2158287,408.833831,4.772371339,23.03787,84.34468,21.46,16.47632229,4.272,312.3,22.78,14.84527325,4.962001377,316.1,0,0,0,299.5,418.9,19.33,-9999,0,0,0,9,9,9,28.1,30.7,30.1,"0.2344809891","0.2344809891","0",0,0,2017,6,18,3,0,2017,6,18,3,30,"2017-06-18","03:00","2017-06-18","03:30","2017-06-18T03:00:00Z","2017-06-18T03:30:00Z",169,169,0,0
"8",201706180330,201706180400,-123.442,-43.82064853,5.35552537,9.398601004,-0.9765657814,0.259982,408.9932233,4.832167479,22.11121,84.36851,20.33,17.74776112,3.867,339.9,21.87,16.0774506,4.799516677,339.9,0,0,0,297.4,413.9,18.46,-9999,0,0,0,9,9,9,27.7,30.5,30.1,"-0.7961132562","0.1421346193","0.9382478755",0,0,2017,6,18,3,30,2017,6,18,4,0,"2017-06-18","03:30","2017-06-18","04:00","2017-06-18T03:30:00Z","2017-06-18T04:00:00Z",169,169,0,0
"9",201706180400,201706180430,-120.338,-53.0016,-2.179353372,-12.73894405,0.03524776573,0.04871325,408.6989702,4.762576999,21.5062,84.37842,19.38,18.41768533,3.137,5.914,21.08,16.7526171,4.027935123,0.924,0,0,0,295.7,409.7,17.22,-9999,0,0,0,9,9,9,27.3,30.2,30,"0.1372225149","0.1372225149","0",0,0,2017,6,18,4,0,2017,6,18,4,30,"2017-06-18","04:00","2017-06-18","04:30","2017-06-18T04:00:00Z","2017-06-18T04:30:00Z",169,169,0,0
"10",201706180430,201706180500,-119.868,-41.8761184,2.705160771,-17.22455341,0.08152690721,0.1053282,408.6273801,5.006427614,21.34689,84.39023,19.22,19.47007413,3.182,3.229,20.97,17.70723176,4.211113415,358.8,0,0,0,295,408.5,17.01,-9999,0,0,0,9,9,9,26.9,30,29.9,"0.1364758451","0.1364758451","0",0,0,2017,6,18,4,30,2017,6,18,5,0,"2017-06-18","04:30","2017-06-18","05:00","2017-06-18T04:30:00Z","2017-06-18T05:00:00Z",169,169,0,0
"11",201706180500,201706180530,-114.243,-44.66532178,-1.930554874,-10.61158378,0.1076964143,0.08161919,408.4775381,5.02634573,21.30592,84.40283,18.94,19.92063033,3.183,0.421,20.89,17.91049712,4.191603373,354.5,0,0,0,294.6,407,16.72,-9999,11.9887,1.72305,11.9887,9,9,9,26.5,29.7,29.9,"0.1359132302","0.1359132302","0",0,0,2017,6,18,5,0,2017,6,18,5,30,"2017-06-18","05:00","2017-06-18","05:30","2017-06-18T05:00:00Z","2017-06-18T05:30:00Z",169,169,0,0
"12",201706180530,201706180600,-85.84,-41.06070667,-1.039426543,-6.514594382,-0.3579451524,0.0532209,408.6514933,4.826013065,21.01749,84.42084,18.68,19.42883351,2.85,353.1,20.65,17.46594157,3.919727228,350.2,0,44.95,17.49,295.3,408.6,17.01,-9999,82.214,12.621,82.214,9,9,9,26.1,29.5,29.8,"-0.4150579168","0.134386266","0.5494441828",0,0,2017,6,18,5,30,2017,6,18,6,0,"2017-06-18","05:30","2017-06-18","06:00","2017-06-18T05:30:00Z","2017-06-18T06:00:00Z",169,169,0,0
"13",201706180600,201706180630,-33.32,-35.47750107,-3.114309685,-16.37366522,0.02737613843,0.04253769,409.0735061,4.851860875,21.73144,84.4218,20.62,17.52771205,2.554,354.3,21.59,16.43945887,3.517233628,352.3,0,131.5,40.22,299.2,423.8,19.72,-9999,231.088,36.7605,231.088,9,9,9,25.8,29.2,29.7,"-0.3827017692","0.1400154549","0.5227172241",0,0,2017,6,18,6,0,2017,6,18,6,30,"2017-06-18","06:00","2017-06-18","06:30","2017-06-18T06:00:00Z","2017-06-18T06:30:00Z",169,169,0,0
"14",201706180630,201706180700,42.77,-23.99201133,-1.191537287,-11.97887637,0.01596850102,0.1849115,408.8929634,5.331443831,24.51873,84.41418,23.74,15.99881301,3.508,313.3,24.26,15.05048629,3.815312497,320.1,0,242.1,58.63,306.7,447.4,24.12,-9999,431.169,66.2025,431.169,9,9,9,25.6,29,29.7,"-0.476871903","0.1565349096","0.6334068126",0,0,2017,6,18,6,30,2017,6,18,7,0,"2017-06-18","06:30","2017-06-18","07:00","2017-06-18T06:30:00Z","2017-06-18T07:00:00Z",169,169,0,0
"15",201706180700,201706180730,123.75,-12.17246178,13.87686575,34.81943599,0.05474803989,0.2570222,409.341912,5.174258373,25.50231,84.40305,25.19,14.36598866,4.216,302.1,25.45,13.78340588,4.522375084,307.7,0,347.4,70.35,311,464.3,27.6,-9999,623.473,90.405,623.473,9,9,9,25.4,28.8,29.5,"-0.09001963688","0.1640189928","0.2540386297",0,0,2017,6,18,7,0,2017,6,18,7,30,"2017-06-18","07:00","2017-06-18","07:30","2017-06-18T07:00:00Z","2017-06-18T07:30:00Z",169,169,0,0
"16",201706180730,201706180800,203.4,-0.2229763556,11.82715939,74.74170891,0.04347297135,0.2110603,409.7708567,4.94514022,26.2679,84.40337,26.26,12.98298621,3.649,291.5,26.26,12.85418751,3.69473909,296.9,0,453.4,83.4,316.7,483.3,31.42,-9999,822.14,114.03,822.14,9,9,9,25.5,28.7,29.5,"-0.0323815741","0.1691370163","0.2015185904",0,0,2017,6,18,7,30,2017,6,18,8,0,"2017-06-18","07:30","2017-06-18","08:00","2017-06-18T07:30:00Z","2017-06-18T08:00:00Z",169,169,0,0
"17",201706180800,201706180830,295,17.80703778,7.967851653,112.1286153,-0.001621108258,0.2831795,409.9690577,4.545941159,27.0862,84.39864,27.29,11.39893603,3.987,300.2,27.12,11.64184243,4.129077944,305.6,0,574.7,98.3,321.8,503.2,35.02,-9999,1062.52,141.435,1062.52,9,9,9,25.8,28.6,29.4,"-0.1093059567","0.174620124","0.2839260807",0,0,2017,6,18,8,0,2017,6,18,8,30,"2017-06-18","08:00","2017-06-18","08:30","2017-06-18T08:00:00Z","2017-06-18T08:30:00Z",169,169,0,0
"18",201706180830,201706180900,380.3,41.44931227,22.1636364,152.7381248,0.4012144192,0.2995285,409.8683677,3.918107331,28.33089,84.3746,28.59,9.363209909,5.258,307.6,28.33,9.964164965,5.380607886,313.2,0,688.4,112,326.5,522.6,38.11,-9999,1278.66,164.64,1278.66,9,9,9,26.4,28.5,29.3,"0.1982406818","0.1982406818","0",0,0,2017,6,18,8,30,2017,6,18,9,0,"2017-06-18","08:30","2017-06-18","09:00","2017-06-18T08:30:00Z","2017-06-18T09:00:00Z",169,169,0,0
"19",201706180900,201706180930,455.9,65.6609,7.816529758,172.4856718,0.2723265313,0.298189,409.9980776,3.791247647,28.97973,84.36583,29.37,8.73165122,5.519,299.5,29.03,9.423626815,5.672168254,305.9,0,789.9,123.8,330.8,541,41.21,-9999,1473.59,185.535,1473.59,9,9,9,27.3,28.5,29.2,"0.1729002686","0.1869690387","0.0140687701",0,0,2017,6,18,9,0,2017,6,18,9,30,"2017-06-18","09:00","2017-06-18","09:30","2017-06-18T09:00:00Z","2017-06-18T09:30:00Z",169,169,0,0
"20",201706180930,201706181000,511,94.16982667,10.96276607,194.5735905,0.3038433211,0.1232966,410.5017654,3.647427033,29.7898,84.35916,30.36,7.989747923,4.637,298.3,29.84,8.841917654,4.797162396,303.7,0,872,133.9,336.6,563.7,45.36,-9999,1634.18,203.385,1634.18,9,9,9,28.5,28.5,29.1,"0.3921106897","0.3921106897","0",0,0,2017,6,18,9,30,2017,6,18,10,0,"2017-06-18","09:30","2017-06-18","10:00","2017-06-18T09:30:00Z","2017-06-18T10:00:00Z",169,169,0,0
"21",201706181000,201706181030,561.7,118.7864753,9.878518564,198.1970962,0.3591949784,0.1498272,411.1501947,3.451653742,30.68566,84.34359,31.58,7.158513644,4.759,293.8,30.84,8.128901152,4.840023161,298.8,0,947,144.1,341.4,582.6,48.82,-9999,1777.6,219.66,1777.6,9,9,9,30,28.6,29,"0.5191692965","0.5191692965","0",0,0,2017,6,18,10,0,2017,6,18,10,30,"2017-06-18","10:00","2017-06-18","10:30","2017-06-18T10:00:00Z","2017-06-18T10:30:00Z",169,169,0,0
"22",201706181030,201706181100,604,133.3973258,15.26009076,298.698055,0.8323349921,0.1409443,411.2502384,3.371872779,31.18147,84.32185,32.08,6.84564626,5.268,285.2,31.3,7.829432277,5.215606219,287.9,0,1009,153.3,343.9,595.6,50.87,-9999,1891.73,233.205,1891.73,9,9,9,31.6,28.8,28.9,"0.6266219057","0.6266219057","0",0,0,2017,6,18,10,30,2017,6,18,11,0,"2017-06-18","10:30","2017-06-18","11:00","2017-06-18T10:30:00Z","2017-06-18T11:00:00Z",169,169,0,0
"23",201706181100,201706181130,628.5,148.9386684,12.87400184,296.6506094,0.8111613641,0.3019777,411.2009704,3.357743678,31.87201,84.31565,32.84,6.562028261,4.823,282.3,32.05,7.54883678,4.644828939,285.1,0,1052,159.8,347.3,611,53.29,-9999,1970.51,242.34,1970.51,9,9,9,33.3,29.1,28.9,"0.6813593439","0.6813593439","0",0,0,2017,6,18,11,0,2017,6,18,11,30,"2017-06-18","11:00","2017-06-18","11:30","2017-06-18T11:00:00Z","2017-06-18T11:30:00Z",169,169,0,0
"24",201706181130,201706181200,639.1,159.3465928,16.95317323,373.5661588,0.1802357482,0.243696,409.9652,3.394674485,32.44383,84.29523,33.37,6.484052223,4.344,278.8,32.66,7.431246297,4.117800227,282.4,0,1077,164.3,350.5,624.1,55.47,-9999,2011.92,243.81,2011.92,10,9,9,35,29.4,28.8,"-0.07694404983","0.2108094235","0.2877534734",0,0,2017,6,18,11,30,2017,6,18,12,0,"2017-06-18","11:30","2017-06-18","12:00","2017-06-18T11:30:00Z","2017-06-18T12:00:00Z",169,169,0,0
"25",201706181200,201706181230,642.1,168.9015539,14.52486389,305.2793619,0.8857248202,0.390938,412.4127297,3.419534642,32.86482,84.27991,33.95,6.284602866,3.367,274.4,33.3,7.200756705,2.954819327,276,0,1090,166.2,352.9,634.6,57.87,-9999,2034.14,245.49,2034.14,10,9,9,36.6,29.9,28.7,"1.062153103","1.062153103","0",0,0,2017,6,18,12,0,2017,6,18,12,30,"2017-06-18","12:00","2017-06-18","12:30","2017-06-18T12:00:00Z","2017-06-18T12:30:00Z",169,169,0,0
"26",201706181230,201706181300,633.7,167.8544676,14.48909058,331.6071883,0.1857052235,0.2841862,412.9614503,3.362518008,33.51009,84.24714,34.65,5.962692591,3.909,271.4,33.84,6.9346374,3.668097363,276.8,0,1088,167.9,353.5,639.9,58.3,-9999,2026.06,248.745,2026.06,10,9,9,38.1,30.5,28.7,"1.056420668","1.056420668","0",0,0,2017,6,18,12,30,2017,6,18,13,0,"2017-06-18","12:30","2017-06-18","13:00","2017-06-18T12:30:00Z","2017-06-18T13:00:00Z",169,169,0,0
"27",201706181300,201706181330,615.2,158.745408,18.49441305,398.0243772,2.129105634,0.2946153,412.4166982,3.284879196,34.06505,84.21719,35.13,5.719950072,3.91,264.2,34.44,6.662854793,3.642349671,260.1,0,1070,166.8,354.9,642.9,59.11,-9999,1996.77,248.955,1996.77,10,9,9,39.5,31.1,28.7,"1.955651088","1.955651088","0",0,0,2017,6,18,13,0,2017,6,18,13,30,"2017-06-18","13:00","2017-06-18","13:30","2017-06-18T13:00:00Z","2017-06-18T13:30:00Z",169,169,0,0
"28",201706181330,201706181400,582.1,150.2366782,14.00287776,352.7590799,1.203025814,0.4893112,413.5678251,3.23553621,34.33735,84.18839,35.49,5.538380009,2.822,302.6,34.96,6.441539588,2.076826167,306.8,0,1032,162.1,355.7,643.5,60.46,-9999,1933.14,241.395,1933.14,10,9,9,40.7,31.8,28.7,"1.240359147","1.240359147","0",0,0,2017,6,18,13,30,2017,6,18,14,0,"2017-06-18","13:30","2017-06-18","14:00","2017-06-18T13:30:00Z","2017-06-18T14:00:00Z",169,169,0,0
"29",201706181400,201706181430,539,143.491892,8.943144104,239.2966794,0.7356010045,0.589114,413.7659207,3.112193243,34.28278,84.1593,35.71,5.303499532,2.489,307.3,35.11,6.230561378,0.9890103534,314.1,0,976,153.5,354.5,638,60.57,-9999,1836.18,233.1,1836.18,10,10,9,41.8,32.5,28.7,"0.7236494893","0.7236494893","0",0,0,2017,6,18,14,0,2017,6,18,14,30,"2017-06-18","14:00","2017-06-18","14:30","2017-06-18T14:00:00Z","2017-06-18T14:30:00Z",169,169,0,0
"30",201706181430,201706181500,486.7,126.8020062,16.34953925,274.3256007,1.118932497,0.3100541,413.8039335,3.092304625,35.28809,84.13866,36.47,5.056817497,3.27,300.6,36,5.935397985,2.775280645,304.7,0,914,147.1,356.8,637,59.52,-9999,1710.94,223.23,1710.94,10,10,9,42.9,33.2,28.8,"0.9729365373","0.9729365373","0",0,0,2017,6,18,14,30,2017,6,18,15,0,"2017-06-18","14:30","2017-06-18","15:00","2017-06-18T14:30:00Z","2017-06-18T15:00:00Z",169,169,0,0
"31",201706181500,201706181530,424.5,105.6401331,21.36719707,330.7543829,1.479501936,0.5481643,414.1911042,3.05112644,35.29219,84.1132,36.68,4.943426377,3.346,301.1,36.04,5.848875127,2.925658595,309.2,0,832,136.9,354.8,625.4,57.83,-9999,1555.4,210.735,1555.4,10,10,9,43.7,33.8,28.8,"1.506087795","1.506087795","0",0,0,2017,6,18,15,0,2017,6,18,15,30,"2017-06-18","15:00","2017-06-18","15:30","2017-06-18T15:00:00Z","2017-06-18T15:30:00Z",169,169,0,0
"32",201706181530,201706181600,354,84.1441232,7.365524399,232.0508097,0.8313358115,0.532152,413.9860563,3.020634658,35.21175,84.10207,36.42,4.944308697,2.933,278.3,36.16,5.777055898,1.979795493,280.3,0,740.9,127.2,353.5,613.2,55.57,-9999,1379.66,233.1,1379.66,10,10,9,44.3,34.5,28.9,"0.7837479327","0.7837479327","0",0,0,2017,6,18,15,30,2017,6,18,16,0,"2017-06-18","15:30","2017-06-18","16:00","2017-06-18T15:30:00Z","2017-06-18T16:00:00Z",169,169,0,0
"33",201706181600,201706181630,274.7,67.59206489,11.9877883,261.14722,0.9121634448,0.2467834,413.9170516,2.953626786,35.51651,84.0892,36.84,4.758697557,3.136,299.4,36.38,5.622467753,3.17058118,306.7,0,638.2,114.1,353,602.4,53.5,-9999,1184.73,174.195,1184.73,10,10,9,44.6,35,29,"0.8657068792","0.8657068792","0",0,0,2017,6,18,16,0,2017,6,18,16,30,"2017-06-18","16:00","2017-06-18","16:30","2017-06-18T16:00:00Z","2017-06-18T16:30:00Z",169,169,0,0
"34",201706181630,201706181700,193.3,39.90084867,10.90681879,230.2733564,0.7257988341,0.3570351,413.9145649,2.941467927,35.53313,84.0655,36.68,4.795786459,3.165,281.5,36.46,5.597020195,2.78607196,285.7,0,528.7,101.1,350.8,585.1,50.4,-9999,647.309,148.575,647.309,10,10,9,44.8,35.4,29.1,"0.6996170159","0.6996170159","0",0,0,2017,6,18,16,30,2017,6,18,17,0,"2017-06-18","16:30","2017-06-18","17:00","2017-06-18T16:30:00Z","2017-06-18T17:00:00Z",169,169,0,0
"35",201706181700,201706181730,107.2,21.91587951,7.122643347,148.9972889,0.2800793438,0.2759184,414.5097029,2.925699023,35.57,84.05816,36.72,4.743578085,1.951,283.9,36.94,5.440136609,1.198094045,285.9,0,411.1,84.3,349.5,569.1,48.47,-9999,751.642,122.955,751.642,10,10,9,44.7,35.8,29.2,"0.2709399499","0.2709399499","0",0,0,2017,6,18,17,0,2017,6,18,17,30,"2017-06-18","17:00","2017-06-18","17:30","2017-06-18T17:00:00Z","2017-06-18T17:30:00Z",169,169,0,0
"36",201706181730,201706181800,23.69,-7.016439467,6.514579997,95.77788291,0.2002470767,0.3153072,413.9305758,2.916986718,35.43479,84.06435,36.38,4.83180555,2.009,288.2,36.55,5.533827039,1.19718857,289.7,0,296.9,69.11,347.2,551.3,44.78,-9999,390.87,94.605,390.87,10,10,9,44.2,36.1,29.4,"0.1979198039","0.2361933564","0.03827355251",0,0,2017,6,18,17,30,2017,6,18,18,0,"2017-06-18","17:30","2017-06-18","18:00","2017-06-18T17:30:00Z","2017-06-18T18:00:00Z",169,169,0,0
"37",201706181800,201706181830,-46.84,-29.13869369,5.165554992,42.38009906,0.3268089662,0.1977821,413.3667318,2.931537944,35.32375,84.07396,36.03,4.953163838,2.1,315.6,36.19,5.639734253,2.210173166,323.1,0,187.5,46.14,345.1,533.3,40.9,-9999,216.847,64.428,216.847,10,10,9,43.5,36.3,29.5,"0.3228736127","0.3228736127","0",0,0,2017,6,18,18,0,2017,6,18,18,30,"2017-06-18","18:00","2017-06-18","18:30","2017-06-18T18:00:00Z","2017-06-18T18:30:00Z",169,169,0,0
"38",201706181830,201706181900,-115.03,-38.93949929,0.533313926,6.1988483,0.09251124752,0.1317502,413.5094781,3.061944782,34.87941,84.09193,35.34,5.341472403,1.587,334.3,35.85,5.86542448,1.995179367,339.4,0,84.5,29.83,342.7,512.4,36.85,-9999,96.556,31.584,96.556,10,10,9,42.6,36.4,29.7,"0.3233010502","0.3233010502","0",0,0,2017,6,18,18,30,2017,6,18,19,0,"2017-06-18","18:30","2017-06-18","19:00","2017-06-18T18:30:00Z","2017-06-18T19:00:00Z",169,169,0,0
"39",201706181900,201706181930,-150.6,-73.86252951,1.243528195,-22.75376244,0.1809408717,0.1854796,412.1083927,3.281618905,33.47414,84.11719,32.65,6.539819348,3.842,321.5,33.72,6.808134371,4.626631919,327.2,0,15.44,12.04,338.7,492.7,32.41,-9999,35.6631,6.8838,35.6631,10,10,9,41.6,36.4,29.8,"0.3583226898","0.3583226898","0",0,0,2017,6,18,19,0,2017,6,18,19,30,"2017-06-18","19:00","2017-06-18","19:30","2017-06-18T19:00:00Z","2017-06-18T19:30:00Z",169,169,0,0
"40",201706181930,201706182000,-154.033,-79.02352769,-0.5597627748,-29.23560957,0.1185131357,0.1635295,411.6694597,3.747293569,31.53681,84.15717,30.25,8.240592104,3.877,310.5,31.55,8.238078,4.73039561,316,0,0,0,332.5,477.8,29.27,-9999,0,0,0,10,10,9,40.5,36.3,29.9,"0.4179798024","0.4179798024","0",0,0,2017,6,18,19,30,2017,6,18,20,0,"2017-06-18","19:30","2017-06-18","20:00","2017-06-18T19:30:00Z","2017-06-18T20:00:00Z",169,169,0,0
"41",201706182000,201706182030,-146.833,-68.21993316,-0.3640536415,-24.56011424,0.2053130726,0.1313312,411.3333858,3.992819297,30.30837,84.19306,28.83,9.373471828,3.178,316.8,30.18,9.177137125,3.701216554,320.3,0,0,0,328,465.1,27.4,-9999,0,0,0,10,10,9,39.4,36.1,30,"0.1925875842","0.1925875842","0",0,0,2017,6,18,20,0,2017,6,18,20,30,"2017-06-18","20:00","2017-06-18","20:30","2017-06-18T20:00:00Z","2017-06-18T20:30:00Z",169,169,0,0
"42",201706182030,201706182100,-147.045,-62.51313298,0.9867480748,-41.96845307,0.3770230127,0.2395928,411.1051615,4.120473605,29.67414,84.2146,28.43,9.824688882,5.22,321,29.57,9.660573532,6.127078079,326,0,0,0,327.2,465.9,27.34,-9999,0,0,0,10,10,9,38.4,35.9,30.2,"0.4566836188","0.4566836188","0",0,0,2017,6,18,20,30,2017,6,18,21,0,"2017-06-18","20:30","2017-06-18","21:00","2017-06-18T20:30:00Z","2017-06-18T21:00:00Z",169,169,0,0
"43",201706182100,201706182130,-144.499,-61.16278547,1.63292416,-44.3651212,0.4249603551,0.2447194,410.9672052,4.200089505,29.30742,84.24926,28,10.22566217,5.043,321.9,29.16,9.981671285,6.020734315,327.3,0,0,0,325.8,462.1,26.78,-9999,0,0,0,10,10,9,37.4,35.6,30.3,"0.4926532844","0.4926532844","0",0,0,2017,6,18,21,0,2017,6,18,21,30,"2017-06-18","21:00","2017-06-18","21:30","2017-06-18T21:00:00Z","2017-06-18T21:30:00Z",169,169,0,0
"44",201706182130,201706182200,-139.016,-63.06897067,0.7152693903,-32.29539907,0.195917033,0.1108443,410.671012,4.238819392,28.7773,84.2795,27.27,10.72661781,3.693,326.2,28.6,10.30897102,4.632478072,331.4,0,0,0,324.3,454.9,25.68,-9999,0,0,0,10,10,9,36.5,35.3,30.4,"0.1819817132","0.1819817132","0",0,0,2017,6,18,21,30,2017,6,18,22,0,"2017-06-18","21:30","2017-06-18","22:00","2017-06-18T21:30:00Z","2017-06-18T22:00:00Z",169,169,0,0
"45",201706182200,201706182230,-127.311,-68.41445822,-0.1380768853,-6.853882984,-0.05201685763,0.2547082,410.4839818,4.262012058,27.65757,84.31349,25.68,11.75823293,2.189,289,27.48,10.89072612,2.314394799,294.6,0,0,0,320,438.4,23.25,-9999,0,0,0,10,10,10,35.6,34.9,30.5,"0.1298013242","0.1746492114","0.04484788725",0,0,2017,6,18,22,0,2017,6,18,22,30,"2017-06-18","22:00","2017-06-18","22:30","2017-06-18T22:00:00Z","2017-06-18T22:30:00Z",169,169,0,0
"46",201706182230,201706182300,-125.485,-65.13693973,-0.2224040254,-4.883497267,-0.1288387651,0.1849839,410.6331557,4.281239993,26.55957,84.33238,24.85,12.34909916,2.064,294,26.44,11.46795396,2.559792899,295.8,0,0,0,318.3,435.1,22.36,-9999,0,0,0,10,10,9,34.8,34.6,30.6,"0.07238951775","0.1679121947","0.09552267695",0,0,2017,6,18,22,30,2017,6,18,23,0,"2017-06-18","22:30","2017-06-18","23:00","2017-06-18T22:30:00Z","2017-06-18T23:00:00Z",169,169,0,0
"47",201706182300,201706182330,-119.123,-63.29859156,0.0806303744,-8.395464362,0.01313896653,0.09578978,410.0744551,4.271207279,26.31429,84.35226,24.64,12.45917728,1.589,292.1,26.03,11.68761374,1.785299855,290,0,0,0,317.1,427.5,21.2,-9999,0,0,0,9,10,9,34,34.3,30.6,"0.1652395268","0.1652395268","0",0,0,2017,6,18,23,0,2017,6,18,23,30,"2017-06-18","23:00","2017-06-18","23:30","2017-06-18T23:00:00Z","2017-06-18T23:30:00Z",169,169,0,0
"48",201706182330,201706190000,-116.66,-64.05842067,0.2113369807,-8.30466594,0.02343321382,0.07079379,410.4468057,4.240925978,25.97395,84.35624,22.71,13.98115114,2.435,340.3,25.68,11.81793115,3.059226564,332.7,0,0,0,317,426.4,20.56,-9999,0,0,0,9,10,10,33.3,33.9,30.7,"0.1629605739","0.1629605739","0",0,0,2017,6,18,23,30,2017,6,19,0,0,"2017-06-18","23:30","2017-06-19","00:00","2017-06-18T23:30:00Z","2017-06-19T00:00:00Z",169,170,0,0
"49",201706190000,201706190030,-113.147,-63.6022416,-0.2025988268,-5.779895795,-0.07408449545,0.1740905,410.0131382,4.235697451,25.93739,84.37027,22.99,13.66060883,1.605,8.92,25.48,11.92979195,1.982320085,353.6,0,0,0,316.1,422.2,19.8,-9999,0,0,0,9,10,9,32.5,33.5,30.7,"-0.08440368737","0.1616380513","0.2460417387",0,0,2017,6,19,0,0,2017,6,19,0,30,"2017-06-19","00:00","2017-06-19","00:30","2017-06-19T00:00:00Z","2017-06-19T00:30:00Z",170,170,0,0
"50",201706190030,201706190100,-118.841,-52.28206422,1.272670673,-19.06468602,0.05564759379,0.1627237,410.1789045,4.263443144,26.02107,84.36862,23.3,13.47048059,2.728,350.4,25.75,11.82174996,3.495378511,347.1,0,0,0,316.1,428.1,20.68,-9999,0,0,0,9,10,10,31.9,33.2,30.7,"0.02847183621","0.1632846011","0.1348127649",0,0,2017,6,19,0,30,2017,6,19,1,0,"2017-06-19","00:30","2017-06-19","01:00","2017-06-19T00:30:00Z","2017-06-19T01:00:00Z",170,170,0,0
"51",201706190100,201706190130,-119.753,-47.4697648,0.0399421299,-17.81198,0.1788855779,0.09978263,410.2211442,4.36153854,25.64857,84.36186,23.43,13.60105768,2.96,342.9,25.34,12.24955778,3.883702609,343,0,0,0,316.7,429.3,20.75,-9999,0,0,0,9,9,9,31.2,32.9,30.7,"0.1606411348","0.1606411348","0",0,0,2017,6,19,1,0,2017,6,19,1,30,"2017-06-19","01:00","2017-06-19","01:30","2017-06-19T01:00:00Z","2017-06-19T01:30:00Z",170,170,0,0
