date,meanAT2,meanAT6,sum_R,rain_events,meanRH2,meanRH6,meanSWC5,meanSWC15,meanSWC30,meanST5,meanST15,meanST30,meanNEE,meanGPP,meanRECO,sdReco,pulseduration_S,pulseduration_M,pulseduration_L,max_pulse_duration,rain_event,days_since_rain_event
2015-04-04,18.47,19.066041666666667,0,0,17.483497197083334,15.527492316875,10.145833333333334,14.770833333333334,20.94625,19.535416666666666,19.933333333333334,19.102083333333333,-1.3329956959583333,2.33823288760625,1.0052371916,0.16519655417392867,0,0,0,0,0,17
2015-04-05,17.696666666666665,18.2175,0,0,18.964905525958333,17.3885365930625,9.625,14.625,20.424791666666668,19.610416666666666,20.202083333333334,19.202083333333334,-1.7482086879725,2.7153247792777084,0.9671160913104166,0.17984511529451286,0,0,0,0,0,18
2015-04-06,17.412916666666668,17.768958333333334,0,0,21.02626419175,19.485238472854167,9.458333333333334,14.458333333333334,19.9325,19.960416666666667,20.533333333333335,19.310416666666665,-1.47926151504375,2.4317747885791667,0.9525132736083334,0.2090966152154844,0,0,0,0,0,19
2015-04-07,17.756458333333335,18.060625,0,0,20.67777394604167,19.324404657916666,9.291666666666666,14.333333333333334,19.361250000000002,19.710416666666667,20.329166666666666,19.354166666666668,-1.2662656414585416,2.3691389480708334,1.1028733066270833,0.29709510028435365,0,0,0,0,0,20
2015-04-08,15.334166666666667,15.649375000000001,0,0,26.377267297729166,24.29558040125,9.125,14.270833333333334,18.921666666666667,20.6125,20.695833333333333,19.604166666666668,-1.5739173170541667,2.596909429495,1.0229921124833334,0.20298892699427862,0,0,0,0,0,21
2015-04-09,15.117583333333334,15.709583333333333,0,0,23.160468851895832,21.264670386416668,8.583333333333334,13.916666666666666,18.456666666666667,19.622916666666665,19.960416666666667,19.552083333333332,-1.5507267202789583,2.653095391377083,1.10236867115,0.27159970215760854,0,0,0,0,0,22
2015-04-10,17.251041666666666,17.614375,0,0,19.364457949625,18.107706868291668,8.479166666666666,13.75,18.100416666666668,20.045833333333334,20.35625,19.472916666666666,-1.43402572634375,2.7141089707401664,1.2800832443166668,0.22552497566307012,0,0,0,0,0,23
2015-04-11,17.0875,17.289791666666666,0,0,27.027103833729168,25.928690723062502,8.291666666666666,13.625,17.764375,20.691666666666666,20.81458333333333,19.6875,-1.29369702884375,2.69815914781125,1.4044621189375,0.26427954177826307,0,0,0,0,0,24
2015-04-20,17.876041666666666,18.337916666666665,0,0,18.394609266458332,16.658584497291667,9.520833333333334,13.229166666666666,16.351041666666667,20.93125,20.99375,19.51875,-0.92905772303125,2.0051458374208333,1.0760881143854166,0.22546959943547332,0,0,0,0,0,8
2015-04-21,16.918333333333333,17.301666666666666,0,0,20.690288490916668,19.219776247666665,9.125,13.208333333333334,16.24,21.28125,21.614583333333332,19.9875,-1.388855574985,2.3419656602645835,0.9531100853083333,0.15116277352334134,0,0,0,0,0,9
2015-04-22,16.258333333333333,16.528125,0,0,22.536548227708334,21.242928518541667,8.416666666666666,12.9375,16.007708333333333,20.889583333333334,21.483333333333334,20.158333333333335,-1.4701626527345832,2.3881283193895833,0.9179656667,0.2016922153964126,0,0,0,0,0,10
2015-04-23,15.717291666666666,15.803541666666666,0,0,30.326237816458335,29.418141164375,8.25,12.729166666666666,15.821041666666666,20.68125,21.414583333333333,20.2,-1.2453252673452084,2.1833962737270833,0.9380710064145833,0.207276167504206,0,0,0,0,0,11
2015-04-24,12.734583333333333,12.8075625,0,0,42.216389735,41.788712188541666,7.75,12.604166666666666,15.547708333333333,19.610416666666666,20.547916666666666,20.03125,-1.1366447221777083,2.1215317480860416,0.98488702584375,0.5255468069785648,0,0,0,0,0,12
2015-04-25,14.879166666666666,15.050833333333333,0,0,35.24917460604167,34.02043687145833,7.770833333333333,12.479166666666666,15.546041666666667,19.889583333333334,20.529166666666665,19.677083333333332,-1.166584669615,2.313870949597917,1.1472862800854167,0.275843867084666,0,0,0,0,0,13
2015-04-26,10.224270833333334,10.343125,2.4130000000000003,2,52.93754136104167,51.42490970833333,7.270833333333333,12.041666666666666,15.258541666666666,17.52916666666667,18.916666666666668,19.7,-0.41529860080416664,1.3518463227879167,0.9365477219625,0.3974153432299282,0,0,0,0,0,14
2015-04-27,13.34625,13.5675,0,0,44.11160746854166,42.5940315,7.8125,12.020833333333334,15.095625,18.258333333333333,18.35,18.485416666666666,-0.6621592580925,1.5748516847604166,0.9126924266333334,0.17974886829541212,0,0,0,0,0,15
2015-04-28,14.689583333333333,14.52875,0,0,35.53883212708333,35.556970724375,7.895833333333333,12.354166666666666,14.952083333333333,20.50625,20.225,19.2125,-0.52009644919375,1.5433077706277083,1.0232113214166667,0.3589799068956866,0,0,0,0,0,16
2015-04-29,16.79375,16.86625,0,0,19.982841802916667,19.21552079875,7.833333333333333,12.4375,14.95125,21.85625,21.333333333333332,19.91875,-0.7098562500375,1.6331814035845833,0.9233251535166667,0.13810160090870596,0,0,0,0,0,17
2015-04-30,19.914791666666666,20.474375,0,0,14.470949452395834,13.184117993541667,7.645833333333333,12.479166666666666,14.955,23.189583333333335,22.675,20.620833333333334,-0.6824038032702083,1.7115895496083333,1.0291857463375,0.1856550418176207,0,0,0,0,0,18
2015-05-01,22.641458333333333,23.154791666666668,0,0,13.68436511025,12.543508911208333,7.4375,12.583333333333334,14.974791666666667,24.59375,23.985416666666666,21.510416666666668,-0.578731907328125,1.7257351953979168,1.1470032880541667,0.15447526825093805,0,0,0,0,0,19
2015-05-02,20.12625,20.628541666666667,0,0,25.740861722291665,23.625850251875,7,12.541666666666666,14.729375000000001,24.164583333333333,24.216666666666665,22.158333333333335,-0.6136512689695833,1.6647857777791666,1.0511345088,0.14458832064860758,0,0,0,0,0,20
2015-05-03,19.336666666666666,19.703958333333333,0,0,32.87740319416667,31.043852685625,6.895833333333333,12.479166666666666,14.595833333333333,23.960416666666667,24.18125,22.245833333333334,-0.8156794330270833,1.8437868966666666,1.02810746365,0.1527386441173979,0,0,0,0,0,21
2015-05-04,17.555416666666666,17.60333333333333,0,0,42.49479002479167,41.89908517125,6.645833333333333,12.416666666666666,14.5475,23.604166666666668,24.277083333333334,22.358333333333334,-0.8679565272229166,1.8529811863354166,0.9850246591145834,0.21154949778902357,0,0,0,0,0,22
2015-05-05,14.96375,15.149791666666667,0.889,2,54.90936649270833,52.486386090208335,6.4375,12.020833333333334,14.353333333333333,21.475,22.535416666666666,22.039583333333333,-0.8486500649375,1.6725005763375,0.8238505114166667,0.1478856077334589,0,0,0,0,0,23
2015-05-06,17.413125,17.755208333333332,0,0,29.495110482520833,27.919440186583333,6.791666666666667,12.0625,14.219791666666667,22.49375,22.764583333333334,21.470833333333335,-0.7033803791689583,1.6323659958810417,0.9289856167333334,0.15555548282556567,0,0,0,0,0,24
2015-05-07,16.486875,16.488125,0,0,35.738315147916666,35.163286395,6.666666666666667,12.270833333333334,14.23,23.258333333333333,23.554166666666667,21.825,-0.8936255443591666,1.770167399086875,0.8765418546541667,0.13730731970135351,0,0,0,0,0,25
2015-05-08,15.075875,15.109375,0,0,30.966184575416666,30.327017105625,6.395833333333333,12.104166666666666,14.108958333333334,22.66875,23.495833333333334,22.014583333333334,-0.7233057394020833,1.6003639698729166,0.8770582305229166,0.19234083324366463,0,0,0,0,0,26
2015-05-09,11.42875,11.3829375,0,0,35.70489415583334,35.740188134166665,NA,NA,14.04,NA,NA,NA,-0.5829608214370834,1.2531458041520833,0.6701849827583334,0.14498084226086516,0,0,0,0,0,27
2015-05-10,14.659770833333333,14.833958333333333,0,0,26.180754440416667,24.9736505025,6.069767441860465,11.674418604651162,14.080208333333333,23.316279069767443,22.569767441860463,21.558139534883722,-0.6227361755229167,1.3315272790479167,0.7087911034875,0.16032664244480285,0,0,0,0,0,28
2015-05-11,19.158125,19.321041666666666,0,0,18.3985438536875,17.827135905145834,6.041666666666667,11.708333333333334,13.914375,22.954166666666666,22.897916666666667,21.925,-0.52852681060125,1.2820133599833334,0.75348654938125,0.11667103218390375,0,0,0,0,0,29
2015-05-12,16.178541666666668,16.610208333333333,0,0,27.050701937708332,25.941703442916666,5.541666666666667,11.395833333333334,13.795416666666666,19.664583333333333,21.245833333333334,21.739583333333332,-0.32598117514062497,0.9988419444520833,0.6728607693791666,0.09545655937240993,0,0,0,0,0,30
2015-05-13,16.798875,16.881875,0,0,42.801818912916666,42.187934715208335,5.895833333333333,11.479166666666666,13.564166666666667,21.708333333333332,21.654166666666665,20.879166666666666,-0.44031832160208334,1.1224869692933332,0.6821686476520833,0.1721009252508841,0,0,0,0,0,31
2015-05-14,18.165208333333332,18.263125,0,0,35.555027412708334,34.562504111875,5.791666666666667,11.5,13.6325,21.604166666666668,22.31875,21.447916666666668,-0.5042926144791667,1.3539251456114583,0.8496325311375,0.13303105515410502,0,0,0,0,0,32
2015-05-15,15.049791666666666,15.05625,0,0,46.032502530833334,45.99420083354167,5.5625,11.354166666666666,13.482708333333333,20.5,21.70625,21.260416666666668,-0.3689756530947708,1.127567308193125,0.7585916550958334,0.11121147276453168,0,0,0,0,0,33
2015-05-16,13.055250000000001,12.871791666666667,0,0,46.981968684375,47.014897435625,5.895833333333333,11.416666666666666,13.652708333333333,21.69375,21.447916666666668,20.85625,-0.8028402843333333,1.454097851405625,0.6512575670770834,0.11320917910856906,0,0,0,0,0,34
2015-05-17,17.457291666666666,17.457916666666666,0,0,28.909412924583332,28.431246369166665,6.041666666666667,11.479166666666666,13.72875,23.8875,23.189583333333335,21.458333333333332,-0.4268714846979167,1.1525519333727083,0.7256804486979167,0.1409811596223063,0,0,0,0,0,35
2015-05-18,19.731458333333332,19.856458333333332,0,0,22.349574619791667,21.41219168,5.875,11.5625,13.683541666666667,24.325,24.152083333333334,22.2,-0.35366569852583335,1.1136289193166666,0.7599632208125,0.11827329599967969,0,0,0,0,0,36
2015-05-19,17.601666666666667,17.9475,0,0,15.963380225229166,15.097994333145833,5.916666666666667,11.583333333333334,13.820833333333333,24.914583333333333,24.539583333333333,22.577083333333334,-0.4920297529579167,1.1300324324333333,0.6380026795,0.10837744353000747,0,0,0,0,0,37
2015-05-20,20.04083333333333,20.344583333333333,0,0,15.459789286875,14.624835251145834,5.791666666666667,11.583333333333334,13.803541666666666,25.147916666666667,24.822916666666668,22.84583333333333,-0.35026607912583335,1.01937785714375,0.6691117780854167,0.10842639526998586,0,0,0,0,0,38
2015-05-21,18.707291666666666,18.995416666666667,0,0,18.654912649083332,17.9176705374375,5.625,11.541666666666666,13.445416666666667,24.089583333333334,24.61875,23.027083333333334,-0.30374176914375,0.9571160731791667,0.65337430394375,0.1070727619071661,0,0,0,0,0,39
2015-05-22,17.297083333333333,17.29625,0,0,22.724999615416667,22.077551156875,5.520833333333333,11.479166666666666,13.342708333333333,23.795833333333334,24.195833333333333,22.589583333333334,-0.3716116032520833,0.998328777594375,0.6267171743416666,0.13163418751256822,0,0,0,0,0,40
2015-05-23,14.969375,15.023541666666667,0,0,31.54384263020833,30.801588622291668,5.666666666666667,11.4375,13.496458333333333,24.547916666666666,24.31875,22.635416666666668,-0.47293769629291665,1.0131723900645833,0.5402346937541667,0.1022517744751234,0,0,0,0,0,41
2015-05-24,15.885208333333333,16.222083333333334,0,0,29.52064057875,27.908924978958332,5.5,11.354166666666666,13.551875,24.21666666666667,24.210416666666667,22.81875,-0.341519750480625,0.86161046184375,0.5200907114104166,0.10898754187665569,0,0,0,0,0,42
2015-05-25,17.940208333333334,18.114375,0,0,27.823055302291667,26.564051512083335,5.5625,11.416666666666666,13.551875,25.13125,24.55,22.558333333333334,-0.3063124587810417,0.7867100282097916,0.48039756934583333,0.08797219365850664,0,0,0,0,0,43
2015-05-26,21.082083333333333,21.435833333333335,0,0,17.927288884041666,16.774452986229168,5.770833333333333,11.458333333333334,13.603958333333333,26.654166666666665,25.914583333333333,23.247916666666665,-0.13529329063445833,0.6035912901166667,0.46829799950208334,0.1013518837021089,0,0,0,0,0,44
2015-05-27,21.827708333333334,22.350208333333335,0,0,13.341211889666667,12.6524052116875,5.666666666666667,11.4375,13.475208333333333,26.497916666666665,26.364583333333332,24.072916666666668,-0.06679463652604167,0.5370320988708334,0.47023746236874997,0.22594613286132242,0,0,0,0,0,45
2015-05-28,22.811875,23.268958333333334,0,0,14.6768920189375,13.7227058969375,5.791666666666667,11.458333333333334,13.43625,27.883333333333333,27.08125,24.364583333333332,-0.136522500874375,0.5804534395498958,0.44393093864791666,0.1178130436811216,0,0,0,0,0,46
2015-05-29,24.010833333333334,24.421875,0,0,16.4361421060625,15.190664712854167,5.791666666666667,11.5,13.48875,28.535416666666666,27.833333333333332,25.041666666666668,-0.03599045890104167,0.5156302981483334,0.47963983924791664,0.07415591058263693,0,0,0,0,0,47
2015-05-30,25.363333333333333,25.918333333333333,0,0,14.741228392208333,13.5899908449375,5.9375,11.541666666666666,13.657083333333333,30.129166666666666,28.908333333333335,25.59375,0.19880515178657082,0.41195200979375,0.6107571615854167,0.19888545429333035,0,0,0,0,0,48
2015-05-31,26.426875,26.758333333333333,0,0,19.808542266041666,18.263646916875,5.791666666666667,11.520833333333334,13.757916666666667,29.75625,29.254166666666666,26.33125,0.1135437908834,0.5653530202770833,0.67889681115,0.20229113162169787,0,0,0,0,0,49
2015-06-01,26.444166666666668,26.837083333333332,0,0,14.441450091604167,13.422638263458333,5.916666666666667,11.479166666666666,13.677916666666667,30.9375,30.05,26.60625,0.12194120455416667,0.5929081421479167,0.7148493467166667,0.14893231908328072,0,0,0,0,0,50
2015-06-02,25.067291666666666,25.403333333333332,0,0,14.551161110041667,13.716976767645834,5.791666666666667,11.416666666666666,13.573958333333334,30.583333333333332,30.085416666666667,27.027083333333334,0.05235468179395833,0.6209785257070833,0.67333320751875,0.12702430199382958,0,0,0,0,0,51
2015-06-03,24.277291666666667,24.686041666666668,0,0,10.916925693354166,10.435307127229168,5.708333333333333,11.354166666666666,13.656041666666667,30.55,30.11875,27.185416666666665,-0.002994665129583338,0.6536322493695833,0.65063758428125,0.10234473940466657,0,0,0,0,0,52
2015-06-04,22.696875,23.143958333333334,0,0,20.006184794854168,18.816124545208332,5.145833333333333,10.895833333333334,13.375,27.814583333333335,28.66875,27.070833333333333,-0.098024313295625,0.7511748597,0.6531505463875,0.11620297920145613,0,0,0,0,0,53
2015-06-05,22.743333333333332,23.005,0.762,2,36.987494514375,34.578407684791664,5.083333333333333,10.145833333333334,13.247916666666667,24.41875,26.160416666666666,26.239583333333332,0.359304388829375,0.3707014940354167,0.73000588286875,0.22401717178594077,0,0,0,0,0,54
2015-06-06,25.116875,25.32375,0,0,25.782777356875,24.046048811875,5.833333333333333,10.479166666666666,13.240416666666667,28.0875,27.689583333333335,25.410416666666666,0.216418192899375,0.66750562412125,0.8839238170583333,0.13631990474924227,0,0,0,0,0,55
2015-06-07,24.963958333333334,25.274375,0,0,28.755859978541668,26.752804005625,5.791666666666667,10.625,13.432291666666666,28.920833333333334,28.81875,26.2375,0.07922389660541666,1.0020762684291666,1.0813001650479166,0.14743430404602523,0,0,0,0,0,56
2015-06-08,24.72125,24.815625,0.762,3,42.77391454145833,39.89162960645833,5.6875,10.625,13.297291666666666,29.508333333333333,29.245833333333334,26.747916666666665,0.47113912921260415,1.00362320809375,1.4747623373333334,1.7407593564224122,0,0,0,0,0,57
2015-06-09,23.332708333333333,23.163541666666667,0,0,59.677991305625,58.81593921416667,5.770833333333333,10.354166666666666,13.112083333333333,27.964583333333334,28.114583333333332,26.729166666666668,0.3870714002977292,0.8753275867108333,1.2623989870020833,0.4856002041244937,0,0,0,0,0,58
2015-06-10,23.875208333333333,23.832083333333333,0,0,53.642776131875,52.24047383270833,6.041666666666667,10.458333333333334,13.18125,29.81875,29.14375,26.666666666666668,0.1363748762419375,0.9037619701189583,1.040136846275,0.1420640148197413,0,0,0,0,0,59
2015-06-11,23.752916666666668,23.706041666666668,0,0,43.218558084375,41.929520331458335,6.0625,10.541666666666666,13.298541666666667,31.25625,30.239583333333332,27.3125,0.08894739050685417,0.7122025695739583,0.80114996009375,0.08459768893290082,0,0,0,0,0,60
2015-06-12,25.115625,25.459791666666668,0,0,20.557291712270832,19.219386398708334,5.895833333333333,10.583333333333334,13.159791666666667,31.554166666666667,30.764583333333334,27.804166666666667,0.08892811556791666,0.5858282991404167,0.6747564147083334,0.09978945306183233,0,0,0,0,0,61
2015-06-13,25.58875,26.002708333333334,0,0,10.312230088708333,10.015456138104167,5.791666666666667,10.541666666666666,13.302291666666667,31.579166666666666,31.045833333333334,28.085416666666667,0.11428568859833332,0.5601132695675,0.6743989581604166,0.14101989089776634,0,0,0,0,0,62
2015-06-14,26.284791666666667,26.557083333333335,0,0,16.151777099708333,15.1869639443125,5.833333333333333,10.5,13.329375,32.65416666666667,31.585416666666667,28.40833333333333,0.24312443076625,0.4206722647725,0.66379669553125,0.1356316025159663,0,0,0,0,0,63
2015-06-15,27.780416666666667,28,0,0,20.977687416708335,19.587657270520832,5.8125,10.5,13.358958333333334,32.53333333333333,31.829166666666666,28.933333333333334,0.323672068350625,0.35578914945141665,0.6794612177791667,0.1092920768755582,0,0,0,0,0,64
2015-06-16,26.579583333333332,26.614791666666665,0,0,31.734230064583333,30.222068433125,5.645833333333333,10.25,13.113541666666666,31.916666666666668,31.572916666666668,29.10625,0.1658221665983083,0.5018290672601875,0.6676512338666667,0.12345500450965044,0,0,0,0,0,65
2015-06-17,28.368125,28.631666666666668,0,0,23.43431523,21.680579186666666,5.791666666666667,10.229166666666666,13.070416666666667,32.389583333333334,31.539583333333333,28.945833333333333,0.3685430387062292,0.39255471867520836,0.7610977573770833,0.19330289963923963,0,0,0,0,0,66
2015-06-18,29.965833333333332,30.289166666666667,0,0,14.245787521520834,12.9688171795,6.020833333333333,10.3125,13.061875,34.15416666666667,32.74375,29.4125,0.4049236300658333,0.387385279311875,0.79230890935625,0.11868953191206702,0,0,0,0,0,67
2015-06-19,30.046458333333334,30.403541666666666,0,0,14.065337077479168,12.833456842958334,5.9375,10.333333333333334,13.126458333333334,35.047916666666666,33.583333333333336,30.0625,0.423544707100625,0.466932913398125,0.8904776204833333,0.1539695672822178,0,0,0,0,0,68
2015-06-20,29.159375,29.466666666666665,0,0,12.877583303541666,12.048876974479168,5.833333333333333,10.25,13.054166666666667,35.05,33.92916666666667,30.527083333333334,0.38860164417547916,0.5212881483229167,0.9098897925666667,0.15366686514794184,0,0,0,0,0,69
2015-06-21,27.688125,27.640833333333333,0,0,29.49266323375,28.325439569583335,5.875,9.979166666666666,12.76375,34.86666666666667,33.608333333333334,30.729166666666668,0.28762081351270835,0.5503704889995833,0.8379913025041666,0.1050390742383885,0,0,0,0,0,70
2015-06-22,27.5625,27.545833333333334,2.413,1,33.433112496458335,31.68239810375,5.791666666666667,9.8125,12.66875,34.91875,33.608333333333334,30.9125,0.649630357225625,0.3736346644858333,1.023265021725,1.0077379759191278,0,0,0,0,0,71
2015-06-23,27.939791666666668,28.16375,0,0,27.882624181041667,24.729010896041668,5.833333333333333,9.520833333333334,12.645208333333333,31.627083333333335,31.583333333333332,30.48125,0.48654393613770835,0.241734199071875,0.7282781352104166,0.20964208753003177,0,0,0,0,0,72
2015-06-24,25.927291666666665,25.869583333333335,0,0,40.68540847333333,39.49183876979166,5.708333333333333,9.4375,12.457916666666666,31.195833333333333,31.4375,30.075,0.422622128561875,0.3448481896375,0.7674703181979167,0.28185884980667586,0,0,0,0,0,73
2015-06-25,24.903125,25.176666666666666,0,0,45.678500240625,43.23904510208333,5.458333333333333,9.3125,12.254791666666668,29.81875,30.270833333333332,29.491666666666667,0.4919819396769792,0.750598305925,1.2425802455770834,0.2909935156086865,0,0,0,0,0,74
2015-06-26,24.525625,24.700208333333332,11.937999999999999,3,55.041556818541665,52.30664980791667,9.8125,9.395833333333334,12.284583333333334,30.054166666666667,30.35625,29.01875,1.1609640193558333,1.1856794059375,2.3466434252708335,0.9281893022957592,0,0,0,0,1,0
2015-08-08,22.291875,22.415416666666665,0,0,64.587720199375,62.64228714104166,8.333333333333334,11.6875,12.883125,28.21666666666667,28.758333333333333,28.008333333333333,0.14387540395604168,1.57659561278625,1.720471016625,0.3854345558191831,0,0,0,0,0,8
2015-08-09,23.309166666666666,23.585,0.762,2,58.28690045041667,55.43768098375,8.041666666666666,11.458333333333334,12.777083333333334,27.797916666666666,28.377083333333335,27.735416666666666,0.25784051894104165,1.7269065677645834,1.9847470866458334,0.5349346271816766,0,0,0,0,0,9
2015-08-10,24.013125,24.069583333333334,0,0,57.51187532666667,54.85243014625,8,11.395833333333334,12.611875,28.435416666666665,28.502083333333335,27.520833333333332,0.39478011847270833,1.8662312244541666,2.2610113429166665,0.8800351597829653,0,0,0,0,0,10
2015-08-11,23.048125,23.24395833333333,11.684,2,61.691907315625,58.54911651416667,19.25,11.25,12.560833333333333,26.10625,27.764583333333334,27.66875,0.30364022060625,2.079106094425,2.3827463150208334,0.8056866408552007,0,0,0,0,1,0
2015-08-26,23.323958333333334,23.355208333333334,0.508,1,59.410967944583334,58.06247814520833,7.416666666666667,11,12.422083333333333,27.641666666666666,28.508333333333333,27.902083333333334,0.30378226747229164,0.7803706222895833,1.0841528898375,0.21629014784747178,0,0,0,0,0,11
2015-08-27,23.236666666666668,23.613958333333333,12.192,3,58.98270660916667,55.46607715416667,13.166666666666666,10.791666666666666,12.317708333333334,25.172916666666666,26.820833333333333,27.204166666666666,0.6243577403433334,1.0357003993416667,1.6600581397291667,0.646560890988895,0,0,0,0,1,0
2015-10-05,18.140208333333334,18.4725,0,0,61.29615545708334,59.368198598333336,9.979166666666666,12,13.1175,21.083333333333332,22.589583333333334,23.072916666666668,-0.19710946583333333,1.2216923487283333,1.0245828829395833,0.1995929585744223,0,14,0,14,0,14
2015-10-06,17.354583333333334,17.783958333333334,0,0,59.237794706875,57.256019072291664,9.541666666666666,11.875,12.951875,20.102083333333333,21.691666666666666,22.416666666666668,-0.36522500663958335,1.39224589350625,1.0270208868333333,0.16391864746535556,0,0,0,0,0,15
2015-10-07,14.015625,14.53125,4.191,4,70.938560033125,67.59937703729166,9.270833333333334,11.375,12.789166666666667,18.377083333333335,20.427083333333332,21.772916666666667,-0.45232956740208335,1.4824444130583334,1.0301148456770832,0.27327486356259234,0,0,0,0,0,16
2015-10-08,15.425208333333334,16.133541666666666,0,0,59.94388921770833,55.70229130791667,9.0625,11,12.541041666666667,16.760416666666668,18.852083333333333,20.725,0.17565274043895834,1.04243436843125,1.2180871088,0.4157889838898915,0,0,0,0,0,17
2015-10-09,17.476666666666667,17.854583333333334,0,0,54.201888618125,52.586152427708335,9.270833333333334,11.020833333333334,12.578541666666666,17.266666666666666,18.75208333333333,20.066666666666666,0.14623815524083333,1.1543038253147917,1.3005419804583334,0.17444762621615126,0,0,0,0,0,18
2015-10-10,20.007291666666667,20.328541666666666,0,0,53.22100555854166,51.698327919791666,9.541666666666666,11.375,12.661458333333334,19.722916666666666,20.3875,20.316666666666666,0.04254083545,1.3574249165560417,1.3999657519166666,0.22001570909239965,0,0,0,0,0,19
2015-10-11,21.197708333333335,21.972916666666666,0,0,49.56470492583333,46.17329382229167,9.645833333333334,11.5,12.741041666666668,20.635416666666668,21.641666666666666,21.058333333333334,0.090695046855,1.0624821781462501,1.153177225025,0.1415406952638964,0,0,0,0,0,20
2015-10-12,21.209791666666668,21.754375,0,0,47.30505770083333,44.694100374583336,9.625,11.479166666666666,12.563125,21.533333333333335,22.21875,21.502083333333335,-0.23615786109125,1.0768114367916666,0.8406535757,0.10914563770015355,0,0,0,0,0,21
2015-10-13,21.682916666666667,22.46270833333333,0,0,42.93533669666667,39.71998299020833,9.458333333333334,11.479166666666666,12.607083333333334,21.920833333333334,22.895833333333332,21.897916666666667,-0.287192982065625,0.9227846673545625,0.6355916853,0.0693584105991968,0,0,0,0,0,22
2015-10-14,23.538958333333333,24.329791666666665,0,0,32.778621602291665,30.212009388541667,9.375,11.354166666666666,12.631666666666666,21.975,23.089583333333334,22.18125,-0.12550821362,0.9430719170291667,0.81756370341875,0.4485022682144689,0,0,0,0,0,23
2015-10-15,20.851458333333333,21.64625,1.143,1,42.11573691458334,39.202225865416665,8.979166666666666,11.020833333333334,12.47875,20.914583333333333,22.3375,22.34166666666667,0.09604066464750001,0.8616617861225,0.9577024508104166,0.19385235118173222,0,0,0,0,0,24
2015-10-16,18.404583333333335,18.916041666666665,14.732,9,59.21179110729167,56.018868893541665,12.666666666666666,11,12.250833333333333,18.816666666666666,20.572916666666668,21.454166666666666,0.1727329912956833,0.9611496972247917,1.1338826885229167,0.1799375041730889,0,0,0,0,1,0
2015-10-31,10.797416666666667,11.603979166666667,0,0,65.14400018770833,62.020858125208335,12.875,14,11.905625,12.266666666666667,13.822916666666666,16.197916666666668,-0.446308691199375,1.0499071876475,0.6035984964541666,0.2246443297895113,0,14,0,14,0,14
2015-11-01,15.251458333333334,16.121458333333333,0,0,40.843456296666666,37.539718092708334,13.291666666666666,14,11.755208333333334,12.60625,13.902083333333334,15.7,-0.6299144972497916,1.33477293645625,0.7048584392229167,0.12981655621514504,0,0,0,0,0,15
2015-11-02,17.27166666666667,18.202916666666667,0,0,34.08610805604167,30.635649190416668,13.020833333333334,13.958333333333334,11.76875,13.408333333333333,14.720833333333333,15.727083333333333,-0.44883040631875,1.270123403925,0.8212929976020833,0.13550020976118016,0,0,0,0,0,16
2015-11-03,15.466458333333334,15.910208333333333,0,0,45.337158160416664,43.95252432520833,12.666666666666666,13.979166666666666,11.841458333333334,13.835416666666667,15.322916666666666,15.908333333333333,-0.1466087783875,1.0130791188472916,0.8664703404458334,0.17395306130799654,0,0,0,0,0,17
2015-11-04,11.3839375,11.6613125,0,0,56.926782610833335,56.532744421875,12.166666666666666,13.9375,12.03625,13.727083333333333,15.50625,16.085416666666667,0.19114591606541667,0.5280859806415208,0.7192318966791666,0.19465657809783812,0,0,0,0,0,18
2015-11-05,8.5995625,9.1450625,0,0,54.35794610854167,52.875018185625,11.895833333333334,13.104166666666666,11.866666666666667,11.883333333333333,13.695833333333333,15.470833333333333,-0.24607984340625,0.817430663150625,0.5713508197375,0.1358992536518257,0,0,0,0,0,19
2015-11-06,11.697395833333333,12.285416666666666,0,0,36.98474452125,35.099074307708335,11.458333333333334,13,11.870625,11.6125,13.175,14.897916666666667,-0.37625936524520837,1.0069217469483334,0.6306623817520833,0.1273615787225643,0,0,0,0,0,20
2015-11-07,12.970645833333332,13.353125,0,0,32.223817205208334,30.931695148333333,11.333333333333334,13,11.726041666666667,12.0625,13.341666666666667,14.670833333333333,-0.254272429290625,0.9022254093302083,0.6479529799770833,0.12219213002026716,0,0,0,0,0,21
2015-11-08,12.594125,13.121479166666667,0,0,44.22986861604167,42.84861960125,11.1875,12.916666666666666,11.689375,12.689583333333333,13.93125,14.770833333333334,-0.3080713341625,0.9218280147433333,0.6137566806208333,0.10552794281909009,0,0,0,0,0,22
2015-11-09,14.405416666666667,15.32125,0,0,25.129734155895832,22.8185729098125,10.958333333333334,12.729166666666666,11.755416666666667,12.479166666666666,14.027083333333334,14.7875,-0.306160011979375,0.9179273842421396,0.61176737223125,0.10119574060244434,0,0,0,0,0,23
2015-11-10,12.112874999999999,12.597979166666667,0,0,34.85200242291667,33.924757167291666,10.520833333333334,12.375,11.714166666666667,12.179166666666667,13.802083333333334,14.664583333333333,-0.010842624237291668,0.5863000778695833,0.5754574536166667,0.1619419544945149,0,0,0,0,0,24
2015-11-11,6.7908125,7.3795625000000005,0,0,37.72086701083333,36.887804358333334,10.145833333333334,12,11.57375,10.38125,12.308333333333334,14.2375,-0.16922234121291665,0.5539090712541667,0.38468673001041664,0.17231682894528122,0,0,0,0,0,25
